ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_façades,Jardin,Surface_totale_du_terrain,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Disponibilité_du_bien,Surface_habitable,Équipement_de_la_cuisine,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Balcon,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Panneaux_solaires,Pompe_à_chaleur,Orientation_du_jardin,Raccordé_à_leau_courante,Meublé,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Espace_ouvert_sensible_à_leau__WORG,Parlophone,Raccordé_au_gaz_de_ville,Surface_du_séjour,Surface_du_bureau,Surface_de_la_véranda,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_électrique_individuel,Domotique,Porte_daccès_sécurisée,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Attestation__Citernes_à_mazout,Maison_basse_énergie,Compteur_Bihoraire,Nombre_de_douches,Étage_de_lappartement,Profondeur_du_terrain,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Attestation__Asbuilt,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Surface_du_garage,Possibilités_pour_profession_libérale,Surface_totale,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing
https://immovlan.be/fr/detail/maison/a-vendre/8370/blankenberge/rbt73033,RBT73033,Maison à vendre,410000,,8370 Blankenberge,Excellent,Non,4,Non,Non,Non,Non,Non,Oui,Non,Oui,1,1,,Oui,305 m²,Non,195 kWh/m²/an,20250528-0003613033-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,162 m²,,2,,,,,,,,,2,Oui,,,,,,,,Sud-est,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,86 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3270/scherpenheuvel/rbt73032,RBT73032,Maison à vendre,375000,Op 't Hof 24,3270 Scherpenheuvel,À rénover,Non,4,Non,Oui,Non,Non,Non,Non,Non,Oui,2,1,3,Oui,503 m²,,450 kWh/m²/an,20250615-0003621761-RES-1,15/06/2035,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1980,A convenir,225 m²,,3,Gaz,,,,Non,,Ouest,,,Oui,,,,Non,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,143 m²,,,,,,,68 m,,,,,,,,,,405 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6460/chimay/vbc91935,VBC91935,Maison à vendre,80000,Rue Gabriel Sellière 47,6460 Chimay,,Non,2,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,,1270 m²,,651 kWh/m²/an,20250616015275,16/06/2035,pas d'application,,Information non communiquée,Information non communiquée,1920,,80 m²,,,Non specifié,,,,Non,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8700/tielt/rbt73030,RBT73030,Appartement à vendre,253267,Kistestraat 5,8700 Tielt,,Non,2,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,Non,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2022,,82 m²,,,,,,,Oui,,,3,,Oui,,,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8500/courtrai/rbt73029,RBT73029,Appartement à vendre,290371,Volksplein 18,8500 Courtrai,Nouveau,Non,1,Non,Non,Non,Non,Non,Non,Non,Oui,,,,Oui,,Non,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,86 m²,,,,,,,Oui,,,2,,,,,,,,,,Ouest,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8500/courtrai/rbt73028,RBT73028,Appartement à vendre,304801,Volksplein 18,8500 Courtrai,Nouveau,Non,2,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,,Non,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2024,,90 m²,,,,,,,Oui,,,2,,Oui,,,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt73027,RBT73027,Maison à vendre,438114,Volksplein 18,8500 Courtrai,Nouveau,Non,4,Non,Non,Non,Non,Non,Non,Non,Oui,,,2,Oui,112 m²,Non,,,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,175 m²,,,,,,,,,,,,Oui,,,,,,,,Ouest,Oui,,,,,,,,,,,,Oui,,,,,,,,,,5 m,69 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/2820/rijmenam/rbt73026,RBT73026,Villa à vendre,1035000,Sleestraat 8,2820 Rijmenam,,Non,5,Non,Oui,Non,Non,Non,Non,Non,Oui,2,2,,Oui,775 m²,Oui,96 kWh/m²/an,,,"non, pas d'attestation","Zone, info non disponible",Pas de risque d’inondation,Information non communiquée,2008,,389 m²,,3,,Double vitrage,Oui,,,,,,,,,,,,,Oui,Oui,Nord-ouest,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9290/berlare/rbt73025,RBT73025,Maison à vendre,729000,Zandbergstraat 19,9290 Berlare,Excellent,Non,4,Non,Oui,Non,Non,Non,Oui,Non,Oui,1,1,4,Oui,692 m²,Non,63 kWh/m²/an,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2021,,,,2,,,,,,,,,3,Oui,,,,,,,,,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3050/oud-heverlee/rbt73021,RBT73021,Maison à vendre,725000,Groenstraat 26 A,3050 Oud-Heverlee,Normal,Non,5,Non,Non,Non,Non,Non,Non,Non,Oui,,2,3,Oui,475 m²,,57 kWh/m²/an,20250612-0003623630-RES-1,12/06/2035,"oui, attestation conforme",Zone d'extension d'habitat,Pas de risque d’inondation,Information non communiquée,2015,,210 m²,,,Non specifié,,,,Non,,,,,Oui,,,,Non,,Oui,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9000/gand/rbt73020,RBT73020,Maison à vendre,299000,Pioenstraat 12,9000 Gand,À rénover,Non,4,Non,Non,Non,Non,Non,Non,Non,,,1,2,Oui,69 m²,,300 kWh/m²/an,20250104-00003495747-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1929,,148 m²,,1,Gaz,,,,Non,,Sud-est,,,Oui,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2100/deurne/rbt73019,RBT73019,Maison à vendre,365000,August Van de Wielelei 266,2100 Deurne,Normal,Non,4,Non,Non,Non,Non,Non,Non,Non,,,2,2,Oui,266 m²,,297 kWh/m²/an,20210421-0002404665-RES-1,21/04/2031,pas d'application,,Information non communiquée,Information non communiquée,1920,,167 m²,,2,Gaz,,,,Non,,Sud,3,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,33 m²,,,,,,,,,,82 m²,,,,,,,55 m,,,,,,,,,,177 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2990/wuustwezel/rbt73018,RBT73018,Maison à vendre,405000,Korhoenlaan 23,2990 Wuustwezel,Normal,Non,3,Non,Non,Non,Non,Non,Non,Non,,,1,4,Oui,1064 m²,,345 kWh/m²/an,20240520-0003252281-RES-1,20/05/2034,"oui, attestation conforme",Zone de loisirs,Pas de risque d’inondation,Information non communiquée,1988,,114 m²,,1,Mazout,,,,Non,,Nord-est,,,,,,,Non,,,,,Oui,Non,,,,,,,,,,,,29 m²,,,,,,,,,7 m,93 m²,,,,,,,47 m,,,,,,,,,,971 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9402/meerbeke/rbt73017,RBT73017,Maison à vendre,368000,,9402 Meerbeke,,Non,1,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,4,Oui,588 m²,,497 kWh/m²/an,20230206-0002800766-RES-1,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,2004,A l’acte,124 m²,,2,Electrique,,,,Non,,Nord,,3,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7380/quievrain/vbc91933,VBC91933,Appartement à vendre,119000,cheval blanc 1 0.5,7380 Quiévrain,,Non,2,Non,Non,Non,Non,Non,Non,Non,,,1,,,,,392 kWh/m²/an,20230614040487,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,,89 m²,,,,,,,Non,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,89 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7390/quaregnon/vbc91932,VBC91932,Maison à vendre,169000,Rue Camille Huysmans 61,7390 Quaregnon,,Non,4,Non,Non,Non,Non,Non,Non,Non,,,1,2,Oui,240 m²,,253 kWh/m²/an,20221008001057,08/10/2032,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,116 m²,,2,Gaz,,,,Non,,Nord-ouest,2,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,26 m²,,,,,,,,,,130 m²,,,,,,,,15 m²,,,5348,,,,,,113 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7000/mons/vbc91931,VBC91931,Maison à vendre,190000,Chaussée du Roeulx 550,7000 Mons,,Non,4,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,3,Oui,603 m²,,600 kWh/m²/an,20250424028029,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1949,,157 m²,,2,Gaz,,,,Non,,Sud-est,,3,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,30 m²,,,,,,,,,,220 m²,,,,,,,,,,,,,,,,,442 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7600/peruwelz/vbc91930,VBC91930,Maison à vendre,165000,Rue de Blaton 59,7600 Péruwelz,,Non,2,Non,Non,Non,Non,Non,Non,Non,,,1,3,Oui,360 m²,,314 kWh/m²/an,20250612019195,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1900,,109 m²,,1,,,,,Non,,Nord,,1,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,,26 m²,,,,,,,,,,234 m²,,,,,,,,29 m²,,,,,,,,,220 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7390/quaregnon/vbc91929,VBC91929,Maison à vendre,139900,Rue Hector Denis 62,7390 Quaregnon,Normal,Non,2,Non,Oui,Non,Non,Non,Non,Non,,,,2,Oui,162 m²,,294 kWh/m²/an,20250503006487,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,,,103 m²,,1,Gaz,,,,Non,,,,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,31 m²,,,,,,,,,,126 m²,,,,,1,,47 m,25 m²,,,,,,,,,80 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1120/neder-over-heembeek/rbt73015,RBT73015,Appartement à vendre,295000,Rue des Faînes 223 A002,1120 Neder-Over-Heembeek,Normal,Non,2,Non,Non,Non,Non,Non,Non,Non,Oui,,,2,,,,151 kWh/m²/an,20240326-0000674340-01-0,26/03/2034,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2010,,90 m²,,1,Electrique,,,,Oui,,Sud,3,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,30 m²,,,,,,,,,,,,,,,1,1,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5530/yvoir/vbc91926,VBC91926,Maison à vendre,720000,,5530 Yvoir,,Non,4,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,4,Oui,853 m²,,298 kWh/m²/an,20250530019168,30/05/2035,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1899,,465 m²,,2,Gaz,,,,Non,,,,2,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,73 m²,,,,,,,,,,,,,,,,,,40 m²,,,55,,,,,,800 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7890/wodecq/vbc91923,VBC91923,Appartement à vendre,149000,,7890 Wodecq,,Non,1,Non,Non,Non,Non,Non,Non,Non,Oui,1,,2,Oui,,,234 kWh/m²/an,‭20230225006921‬,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,59 m²,,1,,,,,Non,,Nord,,,Oui,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6870/saint-hubert/vbc91920,VBC91920,Maison à vendre,200000,Rue des Ardennes 24,6870 Saint-Hubert,Normal,Non,3,Non,Oui,Non,Non,Non,Non,Non,Oui,,2,4,,331 m²,,234 kWh/m²/an,20240826025711,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,,,,,2,Mazout,,,,Non,,Sud-ouest,1,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1970/wezembeek-oppem/vbc91919,VBC91919,Penthouse à vendre,1790000,Grensstraat 166 64,1970 Wezembeek-Oppem,Excellent,Non,3,Oui,,,Oui,,,,Oui,,3,3,,,Non,93 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2017,A l’acte,370 m²,Super équipée,4,,Double vitrage,,Oui,Oui,Non,,5,,Oui,,,,,,,,,,Non,3,,,,,,,,,Oui,,65 m²,,,15 m²,,Oui,,,Oui,,,,,,,2,5,,129 m²,37 m²,,18,14 m²,14 m²,,50 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt73002,RBT73002,Maison à vendre,499000,Sportlaan 87,2490 Balen,Nouveau,Non,3,Non,Oui,Non,Non,Non,Non,Non,,,1,4,Oui,513 m²,,32 kWh/m²/an,13003-G-OMV_2019134840/EP17197/A001/D01/SD001,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2021,A l’acte,238 m²,,,Gaz,,,,Non,,Sud,,,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91918,VBC91918,Maison à vendre,115000,,7370 Dour,À rénover,Non,2,Non,Oui,Non,Non,Non,Non,Non,,,,3,Oui,625 m²,,311 kWh/m²/an,20250617018328,17/06/2035,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,A l’acte,155 m²,,1,Gaz,,,,Non,,Sud,,,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91915,VBC91915,Appartement à vendre,845000,,1000 Bruxelles,,Non,3,Non,Non,Non,Non,Non,Non,Non,Oui,,1,2,,,,249 kWh/m²/an,,,pas d'application,,Information non communiquée,Information non communiquée,1896,A l’acte,315 m²,,2,Gaz,,,,Oui,,,5,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,1,1,,30 m²,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1190/forest/vbc91913,VBC91913,Appartement à vendre,125000,,1190 Forest,À rénover,Non,1,Non,Non,Non,Non,Non,Non,Non,Oui,,1,4,,,,205 kWh/m²/an,20230804-0000652242-01-2,04/08/2033,pas d'application,,Pas de risque d’inondation,Information non communiquée,1972,,40 m²,,1,Gaz,,,,Non,,Nord-ouest,12,,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,21 m²,,,,,,,,,69 m,40 m²,,,,,,12,165 m,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6940/durbuy/vbc91912,VBC91912,Maison à vendre,645000,Clos du Manoir 1,6940 Durbuy,,Non,4,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,4,Oui,2168 m²,,245 kWh/m²/an,20250604031540,04/06/2035,pas d'application,,Pas de risque d’inondation,Information non communiquée,1971,,177 m²,,3,Mazout,,,,Non,,Nord-ouest,,4,Oui,,,,,,,,,Oui,Non,,,,,,,,,,,,26 m²,,,,,,,,,15 m,145 m²,,,,,,,57 m,25 m²,,,,,,,,,2023 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3090/overijse/rbt72995,RBT72995,Maison à vendre,581600,,3090 Overijse,Nouveau,Non,3,Non,Non,Non,Non,Non,Non,Non,Oui,1,2,3,Oui,261 m²,,,,,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,A l’acte,148 m²,,,,,,,Non,,Sud,2,1,Oui,,,,,,,,,,Non,,,,,,,,,,,,45 m²,,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/3090/overijse/rbt72994,RBT72994,Villa à vendre,950000,Gemslaan 61,3090 Overijse,Normal,Non,4,Non,Non,Non,Non,Non,Non,Non,Oui,,2,4,Oui,1500 m²,,458 kWh/m²/an,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1981,,300 m²,,2,,,,,Non,,Nord,,,Oui,,,,Non,,,,,,Non,,,,,,,,,,,,68 m²,10 m²,,,,,,,,,,,,,,,,,30 m²,,,,,,,,,1500 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3040/huldenberg/rbt72993,RBT72993,Maison à vendre,985000,,3040 Huldenberg,Normal,Non,6,Non,Non,Non,Non,Non,Non,Non,Oui,2,2,4,Oui,2117 m²,,198 kWh/m²/an,20250404-0003570342-RES-1,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1979,,390 m²,,3,,,,,Non,,Sud-est,,,Oui,,,,Oui,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,40 m²,,,,,,,,,2117 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1090/jette/vbc91910,VBC91910,Appartement à vendre,285000,Rue Ferdinand Lenoir 113,1090 Jette,Normal,Non,2,Non,Non,Non,Non,Non,Non,Non,,,1,2,,,,186 kWh/m²/an,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1920,,75 m²,,1,Gaz,,,,Non,,,,,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,20 m²,,,,,,,,,,,,,,,,1,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91909,VBC91909,Maison à vendre,245000,Rue Pasteur 7,1070 Anderlecht,À rénover,Non,4,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Oui,90 m²,,391 kWh/m²/an,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1910,,145 m²,,1,Gaz,,,,Non,,Nord-est,2,,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,30 m²,,,,,,,,,,,,,,,,,,,,,76,,,,,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1070/anderlecht/vbc91908,VBC91908,Maison à vendre,285000,Rue Pasteur 3,1070 Anderlecht,À rénover,Non,4,Non,Oui,Non,Non,Non,Non,Non,,,1,2,Oui,60 m²,,362 kWh/m²/an,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,1910,,135 m²,,1,Gaz,,,,Non,,Nord-est,2,,,,,,,,,,,Oui,Non,,,,,,,,,,,Oui,25 m²,,,,,,,,,,,,,,,,,,,,,70,,,,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/grembergen/rbt72991,RBT72991,Maison à vendre,695000,Hamsesteenweg 30,9200 Grembergen,Normal,Non,6,Non,Oui,Non,Non,Non,Non,Non,Oui,2,2,,Oui,1216 m²,Oui,237 kWh/m²/an,,,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1965,A convenir,323 m²,,2,Mazout,,,,Non,,,,,Oui,,,,Non,,,,,,Non,,,,,,,,,,,,65 m²,,,,,,,,,,,,,,,,,,50 m²,,,,,,,,,700 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7370/dour/vbc91905,VBC91905,Maison à vendre,149000,rue du moulin 4,7370 Dour,Normal,,3,Oui,Oui,,,,,,,,1,4,Oui,200 m²,Non,255 kWh/m²/an,,17/06/2025,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1970,A l’acte,134 m²,Semi-équipée,,,Double vitrage,,,Non,Non,,1,,Oui,,,,,,,,,,Non,,Kitchenette,,,,,,,,,,,,,10 m²,,,,,,8 m,,8 m,,,,1,,,12 m²,15 m²,34192 kWh/an,7324,15 m²,15 m²,,,,66 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3665/as/rbt72988,RBT72988,Maison à vendre,449000,Breeërweg 44,3665 As,À rénover,,6,Oui,,,,,,,Oui,,2,4,Oui,676 m²,,521 kWh/m²/an,,,,,Information non communiquée,Information non communiquée,1958,,274 m²,,,,,,,,,,4,,Oui,,,,,,,,,,Non,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4170/comblain-au-pont/vbc91904,VBC91904,Maison à vendre,279000,Halleux 32,4170 Comblain-au-Pont,Normal,,3,,Oui,,,Oui,,,Oui,3,2,4,Oui,416 m²,Oui,392 kWh/m²/an,,23/10/2034,,,Information non communiquée,Information non communiquée,1911,A l’acte,113 m²,,2,Mazout,Double vitrage,,,,,Ouest,2,3,Oui,,,,,,Oui,,,,,,,Oui,,,,,,,,,,,,16 m²,,,,,,15 m,,15 m,,,,1,,,100 m²,16 m²,,,16 m²,15 m²,,,,245 m²,,,,8 m²,,,,,,,,27 m²,,,,18 m²,,,,,,,,,,7 m²
