ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Garage,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Dressing,Buanderie,Local_vélo,Nombre_de_Garages,Orientation_de_la_façade_du_bien,Jardin,Surface_du_jardin,Référence_PEB,Année_de_construction,Surface_du_garage,Équipement_de_la_cuisine,Surface_de_lades_salles_de_bain,Largeur_de_la_façade,Orientation_de_la_terrasse,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Nombre_de_places_de_parking_extérieur,Surface_des_caves,Surface_du_grenier,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Surface_constructible,Étage_de_lappartement,Panneaux_solaires,Parlophone,Possibilités_pour_profession_libérale,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires_thermiques,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Espace_ouvert_sensible_à_leau__WORG,Surface_du_bureau,Balcon,Surface_du_dressing,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Niveau_S,Surface_de_la_véranda
https://immovlan.be/fr/detail/maison/a-vendre/4900/spa/vbc57793,VBC57793,Maison à vendre,870000,"Avenue Professeur Henrijean, 14",4900 Spa,,,,33,,,,,920 m²,,55 m²,,,,,,,,,,,,Gaz,,,,4,,Oui,61 m²,1017 m²,,,,,356 kWh/m²/an,422505 kWh/an,,65,,,Information non communiquée,Information non communiquée,,,,,,,,,20250317004932,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4900/spa/vbc55023,VBC55023,Villa à vendre,399000,Avenue du Professeur Henrijean 62,4900 Spa,Normal,Non,A l’acte,4,15 m²,11 m²,11 m²,11 m²,195 m²,Non,17 m²,Oui,,,,,,,26 m²,1,1,2,,Double vitrage,Non,Non,4,1,Oui,45 m²,885 m²,Oui,,Oui,Non,247 kWh/m²/an,60889 kWh/an,04/02/2035,41,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,760 m²,,,,Super équipée,6 m²,11 m,,50 m,11 m,Oui,Non,2,16 m²,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc53316,VBC53316,Appartement à vendre,285000,Rue du Docteur Henri Schaltin 35 2,4900 Spa,Excellent,,,2,,,,,88 m²,Non,29 m²,,,,,,,,,1,,1,Gaz,,Oui,,2,3,Oui,25 m²,,,Oui,Oui,,170 kWh/m²/an,19408 kWh/an,20/06/2034,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,Ouest,Non,,20240620010449,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4900/spa/vbc51925,VBC51925,Maison à vendre,225000,Rue de Barisart 58,4900 Spa,,,A l’acte,3,,,,,,,,Oui,Oui,,,,,,,,,,,Double vitrage,,,,,,,,,,,,276 kWh/m²/an,40511 kWh/an,,,,,Information non communiquée,Information non communiquée,,,,,,,,,20160930022420,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4900/spa/vbc42301,VBC42301,Maison à vendre,289000,Avenue du Docteur Pierre Gaspar 43,4900 Spa,À rénover,Non,,5,,,,,237 m²,Non,,Non,Oui,Non,,Oui,,,,2,,,Gaz,,Non,,4,1,Oui,30 m²,690 m²,,Oui,Oui,,316 kWh/m²/an,,,,pas d'application,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,1,,Oui,250 m²,20250220005715,1960,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4900/spa/vbc36329,VBC36329,Villa à vendre,395000,"Parc de 4 Heures, 6",4900 Spa,,,,3,,,,,228 m²,,43 m²,,,,,,,,,1,,,Mazout,,,,4,,Oui,34 m²,827 m²,,,,,437 kWh/m²/an,99931 kWh/an,,108,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,20240701007569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4900/spa/vbc12882,VBC12882,Maison à vendre,269000,Vieille Route de Stavelot 1,4900 Spa,À rénover,,A l’acte,3,9 m²,17 m²,16 m²,,103 m²,,,Oui,,,,Oui,,,7 m²,1,,1,Gaz,Double vitrage,Non,Non,4,2,Oui,10 m²,577 m²,Oui,Oui,Oui,,634 kWh/m²/an,79733 kWh/an,18/12/2034,115,,,Pas de risque d’inondation,Information non communiquée,Oui,,,,2,Est,Oui,460 m²,,,14 m²,,6 m²,6 m,,18 m,6 m,,,1,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc33248,VBC33248,Appartement à vendre,265000,Balmoral 29B 27,4900 Spa,Excellent,Non,,3,,,,,92 m²,Non,34 m²,Non,Non,Non,,Oui,,,,1,,1,Mazout,,Oui,,,,Oui,10 m²,,,,Oui,,,,07/12/2030,213,"oui, attestation conforme",,Information non communiquée,Information non communiquée,Non,Non,Non,Non,,Sud,,,20201207006377,1975,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15158,VBC15158,Appartement à vendre,309000,Route de Balmoral 5,4900 Spa,,,,2,,,,,113 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,15 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15155,VBC15155,Appartement à vendre,300000,Route de Balmoral 5,4900 Spa,,,,2,,,,,115 m²,,,,,,,,,,,1,,,Gaz,,,,3,,Oui,24 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/4900/spa/vbc15154,VBC15154,Penthouse à vendre,590000,Route de Balmoral 5,4900 Spa,,,,3,,,,,189 m²,,,,,,,,,,,2,,,Gaz,,,,2,,Oui,22 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15153,VBC15153,Appartement à vendre,314000,Route de Balmoral 5,4900 Spa,,,,2,,,,,113 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,15 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15150,VBC15150,Appartement à vendre,340000,Route de Balmoral 5,4900 Spa,,,,2,,,,,106 m²,,,,,,,,,,,1,,,Gaz,,,,3,,Oui,33 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/4900/spa/vbc15149,VBC15149,Penthouse à vendre,664000,Route de Balmoral 5,4900 Spa,,,,4,,,,,211 m²,,,,,,,,,,,3,,,Gaz,,,,2,,Oui,23 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15144,VBC15144,Appartement à vendre,324000,Route de Balmoral 5,4900 Spa,,,,2,,,,,111 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,14 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15142,VBC15142,Appartement à vendre,314000,Route de Balmoral 5,4900 Spa,,,,2,,,,,112 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,23 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15137,VBC15137,Appartement à vendre,299000,Route de Balmoral 5,4900 Spa,,,,2,,,,,111 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,22 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15136,VBC15136,Appartement à vendre,340000,Route de Balmoral 5,4900 Spa,,,,2,,,,,103 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,36 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15135,VBC15135,Appartement à vendre,350000,Route de Balmoral 5,4900 Spa,,,,2,,,,,112 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,36 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15134,VBC15134,Appartement à vendre,299000,Route de Balmoral 5,4900 Spa,,,,2,,,,,112 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,23 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbc15133,VBC15133,Appartement à vendre,350000,Route de Balmoral 5,4900 Spa,,,,2,,,,,112 m²,,,,,,,,,,,1,,,Gaz,,,,2,,Oui,34 m²,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chateau/a-vendre/4900/spa/vbb94302,VBB94302,Château à vendre,575000,Rue Xhrouet 29,4900 Spa,À rénover,,A l’acte,35,,,,,612 m²,,,Oui,Oui,,,,,,,,,,Mazout,,,Non,3,,,,2614 m²,Oui,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,Sud,Oui,1219 m²,,,,,,,,,,Non,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4900/spa/vbb82041,VBB82041,Appartement à vendre,425000,Balmoral 2 19,4900 Spa,Nouveau,Non,A l’acte,3,14 m²,13 m²,13 m²,,170 m²,Non,,Oui,,,,Oui,,,,2,,,,Double vitrage,Oui,Oui,2,,Oui,38 m²,,,Oui,Oui,Non,111 kWh/m²/an,,,20,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,1,,Oui,116 m²,,2021,,,6 m²,,Sud-est,,,,,1,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4900/spa/vaz86892,VAZ86892,Villa à vendre,854000,"Avenue Peltzer de Clermont, Spa 32",4900 Spa,Excellent,Non,A convenir,5,10 m²,13 m²,15 m²,15 m²,245 m²,,22 m²,Non,Non,Oui,24 m²,,,,15 m²,5,,3,Non specifié,Double vitrage,,,4,3,Oui,207 m²,4000 m²,Non,,,Oui,247 kWh/m²/an,,,70,"oui, attestation conforme",Non,Information non communiquée,Information non communiquée,Non,Oui,Non,Non,,,,,20220706023482,1957,,Non équipée,6 m²,40 m,,,,,,1,,,15 m²,,,,Non,Non,,,Non,Non,Non,,,Oui,Non,Non,Non,Oui,Oui,,,pas d'application,,,,,,,Non,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/4900/spa/vbc73584,VBC73584,Penthouse à vendre,795000,Rue Léopold 1,4900 Spa,Normal,,,5,,,,,242 m²,Non,71 m²,,,,,Oui,,,,2,,1,Gaz,,Oui,,3,5,Oui,65 m²,,,,,,176 kWh/m²/an,49191 kWh/an,21/06/2031,,pas d'application,,Information non communiquée,Information non communiquée,,,,,1,Sud-ouest,Non,,20210621012663,2000,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/4900/spa/vbc37570,VBC37570,Bungalow à vendre,249000,Avenue des Petits Sapins 12,4900 Spa,Normal,Non,,2,,,,,83 m²,Non,22 m²,Non,Non,Non,,Oui,,,,1,,1,Mazout,,Non,,4,,Oui,11 m²,1315 m²,,,Oui,,330 kWh/m²/an,,26/05/2025,,pas d'application,,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,1,Nord-ouest,Oui,1100 m²,20150526023493,,,Semi-équipée,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4910/theux/vbc90135,VBC90135,Villa à vendre,199000,Chaussée de Spa 2,4910 Theux,Normal,,A l’acte,2,13 m²,13 m²,,,244 m²,Non,29 m²,Oui,Oui,,,,,Américaine,,1,1,1,,Double vitrage,Non,Non,3,3,,,1525 m²,,,Oui,Non,443 kWh/m²/an,,15/05/2035,7,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,,,Oui,,,Est,Oui,1386 m²,,,,Equipée,8 m²,11 m,,,11 m,,,,47 m²,16 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc89554,VBC89554,Maison à vendre,260000,Route du Congrès de Polleur 10,4910 Theux,,Non,,4,,,,,220 m²,Non,40 m²,Non,Oui,Non,,,,,,2,,3,,,Non,,3,3,Oui,30 m²,289 m²,,,,,445 kWh/m²/an,,,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,Non,Non,Non,Non,,Sud,Oui,115 m²,20240906014923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vwd13881,VWD13881,Maison à vendre,510000,rue albert lemarchand 14,4910 Theux,Excellent,Non,,5,,,,,138 m²,,,,,,,Oui,,,,1,,,Mazout,Double vitrage,,,4,,Oui,,1050 m²,Non,Non,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,,,2002,,,,,Nord,,,,,,,,,,,,Oui,,,,Non,,,Non,Oui,Oui,,,,,,,,pas d'application,,Nord,,,,,,,,,,,,,,,,Non,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc88704,VBC88704,Maison à vendre,325000,Rue de la Chaussée 11,4910 Theux,À rénover,Non,A l’acte,5,18 m²,13 m²,12 m²,17 m²,229 m²,Non,25 m²,Oui,,Oui,22 m²,,,,10 m²,2,1,3,Mazout,Double vitrage,Non,Non,2,3,Oui,48 m²,253 m²,Oui,,Oui,Non,204 kWh/m²/an,59510 kWh/an,19/05/2030,51,,Non,Information non communiquée,Information non communiquée,,,,,,Nord-est,Oui,141 m²,,1850,,,10 m²,9 m,Sud,29 m,9 m,Oui,Non,,15 m²,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc87519,VBC87519,Maison à vendre,339000,Rue Queue du Bois 10,4910 Theux,Normal,,A l’acte,3,12 m²,8 m²,9 m²,,153 m²,Non,19 m²,,,Oui,14 m²,,,Américaine,17 m²,1,1,1,Gaz,Double vitrage,Non,Non,4,2,,,439 m²,,,,Non,237 kWh/m²/an,36136 kWh/an,06/06/2035,49,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,439 m²,,,,Equipée,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc74689,VBC74689,Maison à vendre,249000,Rue de la Résistance 36,4910 Theux,Normal,Non,A l’acte,4,11 m²,16 m²,11 m²,1584 m²,135 m²,Non,23 m²,Oui,,,,,,Américaine,15 m²,1,1,2,Gaz,Double vitrage,Non,Non,3,4,Oui,35 m²,200 m²,Oui,,Oui,,382 kWh/m²/an,57110 kWh/an,05/05/2035,70,,Non,Pas de risque d’inondation,Inondable délimitée,,,,,,Sud-ouest,Oui,112 m²,,,,Equipée,,11 m,,35 m,11 m,,,,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4910/theux/vbc79051,VBC79051,Duplex à vendre,259000,Route du Congrès de Polleur 38 B1D,4910 Theux,Normal,,A l’acte,3,,,,,112 m²,Non,45 m²,,,,,,,Kitchenette,4 m²,1,,,Gaz,Double vitrage,Non,Non,3,,Oui,12 m²,,Oui,Oui,Oui,,140 kWh/m²/an,18612 kWh/an,07/03/2035,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,,,,1874,,Semi-équipée,7 m²,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc78762,VBC78762,Maison à vendre,260000,Rue de la Résistance 34,4910 Theux,Normal,Non,A l’acte,4,,,,,167 m²,Non,,Non,Oui,Non,,,,,,,1,2,Gaz,,Non,,,,Oui,,260 m²,,,,,335 kWh/m²/an,,15/05/2035,,pas d'application,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,,,Oui,,20250515016072,,,Super équipée,,,,,,,,,,,,,215 m²,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc71956,VBC71956,Maison à vendre,570000,Le Stockis 0,4910 Theux,Nouveau,,A l’acte,4,,,,,154 m²,,,,,,,,,,,2,,,Air pulsé,,Non,Non,4,1,,,918 m²,,,,Non,,,,,"non, pas d'attestation",Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2024,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc71953,VBC71953,Maison à vendre,849000,Rue de la Chaussée 21,4910 Theux,À rénover,,A l’acte,5,,,,,644 m²,,,,Oui,,,,,,,,,,,,Non,,2,,Oui,,691 m²,,,,Non,329 kWh/m²/an,114142 kWh/an,07/07/2032,60,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4910/theux/vbc71942,VBC71942,Appartement à vendre,335000,Rue des 600 Franchimontois 121 2/1,4910 Theux,Excellent,,,3,23 m²,11 m²,9 m²,,129 m²,,56 m²,Oui,,,,Oui,,Américaine,,2,,1,Gaz,Double vitrage,Oui,,3,2,Oui,,,Oui,Oui,Oui,Non,75 kWh/m²/an,13433 kWh/an,13/11/2029,14,"oui, attestation conforme",Non,Information non communiquée,Information non communiquée,,,,,,,,,,2017,,Equipée,4 m²,,,,,Oui,Non,1,,,,,,2,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4910/theux/vbc70289,VBC70289,Villa à vendre,530000,Voie Saint-Georges 22,4910 Theux,Excellent,,A l’acte,5,14 m²,19 m²,9 m²,17 m²,245 m²,Non,66 m²,Oui,Oui,Oui,18 m²,Oui,,Américaine,29 m²,2,,2,Mazout,Double vitrage,,,4,2,Oui,47 m²,1154 m²,Oui,,,Oui,543 kWh/m²/an,106011 kWh/an,17/06/2029,134,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,1,,Oui,1000 m²,,,44 m²,Equipée,16 m²,,,,,,,,36 m²,,17 m²,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc48259,VBC48259,Maison à vendre,360000,Chaussée de Spa 56,4910 Theux,,,A l’acte,3,,,,,150 m²,Non,,,,,,,,,,1,,1,Mazout,,Non,,4,,Non,,832 m²,,,Oui,,286 kWh/m²/an,55663 kWh/an,09/04/2027,286,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,Nord,Oui,,20170409001690,1890,,Super équipée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc42290,VBC42290,Maison à vendre,249000,Grand'Place-lez-Tancrémont 5,4910 Theux,À rénover,,A l’acte,4,24 m²,21 m²,19 m²,9 m²,200 m²,Non,22 m²,Oui,Oui,Oui,23 m²,Oui,,,21 m²,,,1,,,,,3,2,,,1281 m²,Non,,,Non,597 kWh/m²/an,124988 kWh/an,31/07/2034,51,,,Information non communiquée,Information non communiquée,,,,,1,,Oui,,,,,,,,,,,,,1,100 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc34618,VBC34618,Maison à vendre,295000,Avenue Reine Astrid 24,4910 Theux,À rénover,,A l’acte,3,,,,,115 m²,,,,Oui,,,,,,,1,,1,Electrique,Double vitrage,,,4,,Oui,,1151 m²,,,,,646 kWh/m²/an,73603 kWh/an,,,,,Information non communiquée,Information non communiquée,,,,,,Sud-ouest,Oui,,20250116021136,,,Equipée,,,,,,Non,,2,,,,,,,,,,,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbc00480,VBC00480,Maison à vendre,175000,Rue de l'Arsèye 5,4910 Theux,À rénover,,A l’acte,2,15 m²,10 m²,,,83 m²,,13 m²,Oui,,,,Oui,1,,12 m²,1,,2,Gaz,Double vitrage,,,4,,,,380 m²,Oui,,,,353 kWh/m²/an,42348 kWh/an,,,,,Information non communiquée,Information non communiquée,Oui,,,,,Sud,Oui,,20240503001719,,,Equipée,,,,,,,,,12 m²,,,,,,,,,,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4910/theux/vbb96873,VBB96873,Maison à vendre,485000,Chemin Al Goffe 1,4910 Theux,À rénover,Non,,5,18 m²,19 m²,19 m²,17 m²,329 m²,Non,23 m²,Oui,Oui,Oui,14 m²,,,,11 m²,2,,,,Double vitrage,Non,Non,3,2,Oui,,,,,Oui,Non,282 kWh/m²/an,92670 kWh/an,13/05/2034,71,"non, pas d'attestation",Non,Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,,,,,,13 m²,,Sud-ouest,,,,,,,,19 m²,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,
