ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Caves,Grenier,Garage,Équipement_de_la_cuisine,Nombre_de_façades,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Véranda,Nombre_de_salles_de_bain,Type_de_chauffage,Ascenseur,Accessible_aux_moins_valides,Largeur_de_la_façade,Surface_constructible,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_de_Garages,Type_de_vitrage,Panneaux_solaires,Pompe_à_chaleur,Air_conditionné,Alarme_antieffraction,Orientation_de_la_façade_du_bien,Parlophone,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Étage_de_lappartement,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Largeur_du_terrain_à_rue,Bien_actuellement_loué,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_toilettes,Raccordé_à_leau_courante,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Emission_de_CO2,Surface_du_garage,Conso_annuelle_totale_dénergie_primaire,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Niveau_S,Surface_du_séjour,Surface_du_bureau,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_des_caves,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Profondeur_du_terrain,Surface_du_grenier,Possibilités_pour_profession_libérale,Surface_totale,Porte_de_garage_motorisée,Domotique,Porte_daccès_sécurisée,Niveau_K,Nombre_de_douches,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Piscine_extérieure,Surface_salle_à_manger,Orientation_de_la_terrasse,Feu_ouvert,Balcon,Espace_ouvert_sensible_à_leau__WORG,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Station_de_charge_électrique,Adoucisseur_deau,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques,Appartement_de_service,Surface_du_dressing,Surface_de_la_véranda,Niveau_E,Attestation__Citernes_à_mazout__Validité,Clef_électronique
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4140/dolembreux/vbc64129,VBC64129,Maison de maître à vendre,975000,Hautgné 15,4140 Dolembreux,Remis à neuf,,,5,536 m²,Non,Oui,Oui,Oui,,,Oui,,Oui,1363 m²,244 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,2,Mazout,Non,Non,24 m,228 m²,20170512019621,12/05/2027,"non, pas d'attestation",,Non,1,Double vitrage,Oui,,,,Nord,,2,,,,,28 m,,,,,,,,,,,34 m²,174003 kWh/an,,,,,,,,,,,,,,,22 m²,,16 m²,,,16 m²,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4140/dolembreux/vbc58733,VBC58733,Immeuble mixte à vendre,1100000,Hayen 3,4140 Dolembreux,Excellent,,A l’acte,5,411 m²,,Oui,Oui,Oui,Equipée,4,Oui,1860 m²,Oui,1960 m²,292 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,3,Mazout,Non,Non,,,,16/10/2033,"oui, attestation conforme",Non,,1,Double vitrage,Oui,,,Oui,,,1,70 m²,,4,Oui,,,,,,,3,,,,72,,95221 kWh/an,,Américaine,,,,,,,,75 m²,,19 m²,17 m²,15 m²,,11 m²,,,,,,,,,,,,15 m²,16 m²,Non,,Sud-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/dolembreux/vbc58732,VBC58732,Maison à vendre,1100000,Hayen 3,4140 Dolembreux,Excellent,,A l’acte,5,411 m²,,Oui,Oui,Oui,Equipée,4,Oui,1860 m²,Oui,1960 m²,292 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,3,Mazout,Non,Non,,,,16/10/2033,"oui, attestation conforme",Non,,1,Double vitrage,Oui,,,Oui,,,1,70 m²,,4,Oui,,,,,,,3,Oui,,,72,,95221 kWh/an,,Américaine,,,,,,,,75 m²,,19 m²,17 m²,15 m²,,11 m²,,,,,,,,,,,,15 m²,16 m²,Non,,Sud-ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4140/dolembreux/vbb57672,VBB57672,Immeuble mixte à vendre,,,4140 Dolembreux,À rénover,1986,Immédiatement,4,,Non,Non,Non,Oui,,4,Oui,,Oui,1388 m²,,,,,,,Information non communiquée,Information non communiquée,Non,1,Mazout,Non,,,,20191127007607,27/11/2029,"oui, attestation conforme",,,2,,,,,,,,,26 m²,,6,,,Non,Non,Non,Non,Non,3,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc91396,VBC91396,Maison à vendre,125000,Rue de l'Agneau 1/1b,4140 Sprimont,,,,2,,Non,Non,Non,Oui,,,,,,241 m²,,,,,,,Information non communiquée,Information non communiquée,Non,2,Non specifié,Non,,,184 m²,,,pas d'application,,,,,,,,,,,,,,,,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,39 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4140/sprimont/vbc91037,VBC91037,Villa à vendre,575000,Entre Deux Tiges 10,4140 Sprimont,Normal,2007,A l’acte,3,243 m²,,,,,Equipée,4,Oui,,Oui,1235 m²,170 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,2,Mazout,,,,,,,"oui, attestation conforme",,,,Double vitrage,,,,Oui,,,,,,,Oui,,,,Oui,Oui,,2,,,,,,41217 kWh/an,,Américaine,,,,,,,,49 m²,,13 m²,13 m²,16 m²,,16 m²,10 m²,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,9 m²,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc89618,VBC89618,Maison à vendre,139000,Rue entre deux Chemins 3,4140 Sprimont,À rénover,,,2,113 m²,,,Oui,,,3,Oui,,Oui,342 m²,424 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,,,,,,,25/04/2035,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,61372 kWh/an,,Indépendante,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/4140/sprimont/vbc88200,VBC88200,Maison de maître à vendre,699000,rue du Centre 73-75,4140 Sprimont,À rénover,1918,A l’acte,8,404 m²,Non,Oui,Oui,,,4,Oui,,Oui,5000 m²,398 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,2,Mazout,,,,,,22/04/2035,"oui, attestation non conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,1567106 kWh/an,,Indépendante,,,,Non,,,,38 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc87333,VBC87333,Maison à vendre,180000,Rue du Fays 1A,4140 Sprimont,Normal,1850,A l’acte,2,63 m²,Non,,,Oui,Equipée,3,,,Oui,153 m²,482 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Electrique,,,,,,04/06/2035,"oui, attestation conforme",,,,,Oui,,,,,,1,,,,,,,,,,,,Oui,,,,,42168 kWh/an,,Américaine,,,,Oui,,,,18 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc87331,VBC87331,Maison à vendre,179000,Rue du Fays 3,4140 Sprimont,Normal,1850,,2,88 m²,Non,Oui,Oui,Oui,Semi-équipée,3,Oui,,Oui,137 m²,372 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,,,,,,,06/10/2032,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,45622 kWh/an,,Kitchenette,,,,Oui,,,,17 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4140/sprimont/vbb50054,VBB50054,Immeuble mixte à vendre,249000,Place Joseph Wauters 16,4140 Sprimont,À rénover,1910,Immédiatement,4,389 m²,Non,Oui,Oui,Oui,Equipée,3,,,Oui,243 m²,340 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,Non,Non,30 m,,,,"oui, attestation conforme",,,2,Double vitrage,,,,,,,3,18 m²,,2,,,,,,,,5,Oui,,,86,,156540 kWh/an,2,Américaine,,,,Oui,,,,,,19 m²,16 m²,15 m²,,16 m²,,,,,,,,,,,1,13 m²,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc69133,VBC69133,Maison à vendre,150000,Rue de l'Enseignement 22,4140 Sprimont,À rénover,1852,A l’acte,3,202 m²,Non,Oui,,,Semi-équipée,2,,,Oui,210 m²,435 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,2,Mazout,Non,Non,10 m,,,,"oui, attestation conforme",,,,,,,,,,,1,34 m²,,,,10 m,,,,,,2,Oui,,,108,,117600 kWh/an,,Kitchenette,,,,Oui,,,,38 m²,8 m²,8 m²,11 m²,25 m²,23 m²,11 m²,,,19 m,,,,,,,,1,15 m²,,Non,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc57993,VBC57993,Maison à vendre,209000,Rue Rodolphe Bernard 9,4140 Sprimont,À rénover,1952,A l’acte,2,122 m²,,,Oui,Oui,,2,,,Oui,150 m²,281 kWh/m²/an,,,,,,Risque élevé,Information non communiquée,,1,Mazout,Non,Non,5 m,,,,"oui, attestation non conforme",,,1,Double vitrage,,,,,,,3,33 m²,,1,,5 m,,Oui,,,,1,Oui,,,69,,60622 kWh/an,,Indépendante,,,,,,,,,,16 m²,17 m²,,,7 m²,7 m²,,20 m,44 m²,,,,,,,,,,Non,15 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc85223,VBC85223,Maison à vendre,219000,Rue Henri Simon 40,4140 Sprimont,À rénover,,A l’acte,3,98 m²,Non,Oui,Oui,,,2,Oui,,,217 m²,668 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,,Non,,12 m,,,12/06/2034,,,,,,,,,,Est,,2,,,2,,12 m,,,,,,,,,,,,69026 kWh/an,,Indépendante,,,,,,,,20 m²,,20 m²,18 m²,,35 m²,15 m²,19 m²,,50 m,27 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4140/sprimont/vbc83551,VBC83551,Immeuble mixte à vendre,265000,Rue du Centre 40,4140 Sprimont,À rénover,1956,A l’acte,3,180 m²,Non,,Oui,Oui,Semi-équipée,2,,,Oui,229 m²,325 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,Non,Non,,,,,"oui, attestation non conforme",,,2,Double vitrage,,,,,,,2,85 m²,,,,,,,,,,1,,,,81,,66301 kWh/an,15,Kitchenette,,,,,,,,22 m²,,14 m²,11 m²,10 m²,,23 m²,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc80124,VBC80124,Maison à vendre,449000,Rue Cochetay 2 8,4140 Sprimont,Normal,1981,,3,148 m²,Non,Non,Oui,Oui,,,Oui,,Oui,492 m²,296 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,1,Mazout,Non,Non,,,20250515021926,15/05/2035,"non, pas d'attestation",,Non,1,,,,Oui,Oui,,,,,,,,,,,,,,,,,,11017,,43747 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/chalet/a-vendre/4140/sprimont/vbc79811,VBC79811,Chalet à vendre,75000,,4140 Sprimont,Excellent,2020,Immédiatement,2,24 m²,Non,,,,Semi-équipée,4,,,,,,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,,,65 m,,,,,,,,,Oui,,,,,,,,,,,65 m,,,,,,,,,,,,,,Kitchenette,,,,Non,,,,16 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/4140/sprimont/vbc79663,VBC79663,Bungalow à vendre,365000,Rue du Château d'eau 20,4140 Sprimont,À rénover,1980,A l’acte,4,132 m²,Non,Oui,Oui,Oui,Equipée,4,Oui,,Oui,978 m²,331 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,,,,,,19/03/2035,,,,2,,,,,Oui,,,,,,,,,,,,,,,Oui,,,,,92938 kWh/an,,Américaine,,,,Non,,,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4140/sprimont/vbc78980,VBC78980,Duplex à vendre,240000,Rue de Theux 120 B1,4140 Sprimont,Excellent,2020,,2,108 m²,Non,,,,,3,,,Oui,,98 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Air pulsé,Non,Non,,,,,"oui, attestation conforme",,,,Double vitrage,,Oui,,,,Oui,2,20 m²,1,2,,,Oui,,,,,2,Oui,,,25,,10513 kWh/an,,,,,,Oui,,,,38 m²,,13 m²,12 m²,,,,8 m²,,,,,,,,,,1,,,Non,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/4140/sprimont/vbc78979,VBC78979,Duplex à vendre,245000,Rue de Theux 120 B2,4140 Sprimont,Excellent,2020,,2,121 m²,Non,,,,,3,,,Oui,,99 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Air pulsé,Non,Non,,,,,"oui, attestation conforme",,,,Double vitrage,,Oui,,,,Oui,2,14 m²,1,2,,,Oui,,,,,2,Oui,,,25,,11916 kWh/an,,,,,,Oui,,,,45 m²,,17 m²,12 m²,,,,9 m²,,,,,,,,,,1,,,Non,,Ouest,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc77494,VBC77494,Maison à vendre,339000,Allée des Bouleaux 47,4140 Sprimont,À rénover,1970,A l’acte,11,264 m²,Non,,,Oui,,4,Oui,1700 m²,Oui,2391 m²,730 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Oui,,,,15/05/2034,"non, pas d'attestation",,,1,,,,,,,,1,21 m²,,,,,,,,,,,,,,135,,193139 kWh/an,,,,,,,,,,,,21 m²,15 m²,7 m²,,,,,,,,,,,,,,7 m²,7 m²,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc76743,VBC76743,Maison à vendre,240000,Rue de Presseux 43,4140 Sprimont,Excellent,1899,,1,133 m²,Non,Oui,Oui,,,3,Oui,220 m²,Oui,319 m²,321 kWh/m²/an,Non,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,10 m,,,05/12/2033,"oui, attestation conforme",Non,,,Double vitrage,,,,,Sud,,1,,,,Non,10 m,Oui,,,,,2,Oui,,,5,,42558 kWh/an,,,,,,Non,,,,,,16 m²,,,,,,,,,,,,,,,,,,Non,,Nord,,,,,,,,,,,,,04/08/2014,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc75190,VBC75190,Maison à vendre,190000,Rue du Fays 1,4140 Sprimont,Remis à neuf,,A l’acte,2,85 m²,Non,,Oui,,Equipée,3,Oui,,Oui,130 m²,398 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Electrique,,,,,,13/05/2035,"oui, attestation conforme",,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,45676 kWh/an,,Américaine,,,,Oui,,,,26 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc74839,VBC74839,Maison à vendre,360000,Rue des Biolettes 45,4140 Sprimont,Excellent,2018,,3,136 m²,,,Oui,,,3,Oui,,Oui,369 m²,101 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,,,,,,,"oui, attestation conforme",,,,Double vitrage,Oui,,,,,,,32 m²,,3,Oui,,Non,,,,,2,Oui,,,,,13636 kWh/an,,,,,,Oui,Oui,Oui,,30 m²,,13 m²,14 m²,12 m²,,10 m²,12 m²,,,32 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4140/sprimont/vbc74112,VBC74112,Fermette à vendre,135000,Betgné (à gauche du n°14),4140 Sprimont,À restaurer,1874,A l’acte,3,200 m²,Non,,,,,2,Oui,,,597 m²,,,,,,,Information non communiquée,Information non communiquée,,2,Non specifié,,,10 m,,,,,,,,,,,,,,,,,,,,10 m,,,,,,,,,,,,,,Indépendante,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc73825,VBC73825,Maison à vendre,385000,Rue de la coopérative 1,4140 Sprimont,Normal,,,5,167 m²,,,,,Equipée,3,Oui,300 m²,Oui,400 m²,202 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Non,Oui,16 m,,,,"oui, attestation conforme",,,,Double vitrage,Oui,,,,,Oui,2,26 m²,,,,16 m,,,,,,2,Oui,,,49,,41388 kWh/an,,Américaine,,,,Oui,,,,39 m²,16 m²,11 m²,20 m²,18 m²,,15 m²,10 m²,,45 m,,,,,,,,,20 m²,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbb79222,VBB79222,Maison à vendre,350000,Clos en Bonnier 8,4140 Sprimont,Normal,2021,A l’acte,3,116 m²,Non,Oui,Oui,,Super équipée,2,,,Oui,160 m²,71 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,,Non,Non,6 m,,,,"oui, attestation conforme",,,,Double vitrage,Oui,,,,Est,,2,27 m²,,3,,6 m,,,,,,2,Oui,,,16,,9541 kWh/an,,,,Oui,,Oui,,,,,,10 m²,14 m²,14 m²,,,6 m²,,21 m,38 m²,,,,,,,1,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4140/sprimont/vbc71620,VBC71620,Fermette à vendre,195000,Rue de Hotchamps 9,4140 Sprimont,À rénover,1900,Immédiatement,3,156 m²,Non,Oui,Oui,Oui,,3,Oui,,,520 m²,940 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,,,22 m,,,,"non, pas d'attestation",,,1,,,,,,,,,,,,,22 m,,,,,,,Oui,,,,,111076 kWh/an,,Indépendante,,,,Non,,,,20 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc69296,VBC69296,Maison à vendre,189000,Rue des Pêcheurs 12,4140 Sprimont,À rénover,1918,A l’acte,4,117 m²,Non,,Oui,Oui,Semi-équipée,2,Oui,120 m²,,172 m²,306 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,,,,,,15/12/2027,"oui, attestation non conforme",,,1,,,,,,,,3,,,,,,,,,,,,Oui,,,,,48053 kWh/an,,Kitchenette,,,,Non,,,,24 m²,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/4140/sprimont/vbc66115,VBC66115,Penthouse à vendre,285000,Rue du Parc 4 32,4140 Sprimont,Normal,2015,A l’acte,2,103 m²,,Oui,,,,2,,,Oui,,117 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,1,Mazout,Oui,Oui,,,,,"oui, attestation conforme",,,,,,,,,,Oui,3,13 m²,,,,,,,,,,1,Oui,,,2745,,13487 kWh/an,,,,,,Oui,,,,,,10 m²,16 m²,,7 m²,,,,,,,,,,,,,,,Non,,Sud,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4140/sprimont/vbc65260,VBC65260,Appartement à vendre,225000,Rue Rys de Mosbeux 2 2F,4140 Sprimont,,,,2,104 m²,Non,,Oui,,Super équipée,3,Non,,Oui,,114 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,Non,,,170 m²,20221226500634,26/12/2032,"oui, attestation conforme",,,,,,,,,Sud-ouest,,,,1,1,,,,,,,,1,,,,,,11854 kWh/an,,,,,,,,,,37 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4140/sprimont/vbc62498,VBC62498,Villa à vendre en viager,30000,Thier du Hornay 16,4140 Sprimont,Normal,,,3,99 m²,Non,Oui,,Oui,,4,Oui,160 m²,Oui,382 m²,446 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Mazout,Non,Non,,,,19/09/2034,,,,1,Double vitrage,,,,,,,,27 m²,,2,,,Non,Oui,,,,1,Oui,,,,,45661 kWh/an,1,,,,,,,,,34 m²,,12 m²,10 m²,10 m²,,8 m²,,,,,,,,,,,1,,,Non,10 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/4140/sprimont/vbc61412,VBC61412,Immeuble mixte à vendre,295000,Rue du Centre 80,4140 Sprimont,À rénover,,,6,301 m²,,,,Oui,Equipée,2,Oui,,Oui,404 m²,346 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,2,Mazout,Non,,17 m,,,10/04/2035,"non, pas d'attestation",,,1,Double vitrage,,,,,,,,,,,,17 m,,,,Oui,,,Oui,,,,,98512 kWh/an,,Américaine,,,,Oui,,,,,140 m²,16 m²,20 m²,18 m²,,,8 m²,,,,,,,,,,,14 m²,16 m²,,,Est,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc61132,VBC61132,Maison à vendre,345000,Rue Rys de Mosbeux 2 2A,4140 Sprimont,,,,3,162 m²,Non,Non,Oui,,Super équipée,3,Oui,,Oui,,118 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,,,202 m²,20221226500110,26/12/2032,"oui, attestation conforme",,,,,,,,,,,,21 m²,,1,,,Non,Non,Non,Non,Non,2,Oui,,,,,,,,,,,,Oui,,,25 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc60562,VBC60562,Maison à vendre,345000,Rue Rys de Mosbeux 2 2B,4140 Sprimont,,,,3,162 m²,Non,Non,Oui,,Super équipée,2,Oui,,Oui,,108 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,,,202 m²,20221226500230,26/12/2032,"oui, attestation conforme",,,,,,,,,,,,21 m²,,1,,,Non,Non,Non,Non,Non,2,,,,,,,,,,,,,,,,31 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4140/sprimont/vbc57143,VBC57143,Maison à vendre,495000,Rue Rys de Mosbeux 2 2C,4140 Sprimont,,,,3,149 m²,Non,,Oui,,Super équipée,2,Oui,,Oui,,114 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,Non,,,229 m²,20221226500361,26/12/2032,"oui, attestation conforme",,,,,,,,,,,,24 m²,,1,,,,,,,,2,Oui,,,,,25906 kWh/an,,,,,,,Oui,,,24 m²,14 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4140/sprimont/vbc55628,VBC55628,Appartement à vendre,345000,Rue Rys de Mosbeux 2 2D,4140 Sprimont,,,,2,155 m²,Non,,Oui,,Super équipée,3,Oui,,Oui,,113 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,1,Gaz,Non,,,155 m²,20221226500411,26/12/2032,"oui, attestation conforme",,,,,,,,,,,,21 m²,0,,,,,,,,,2,Oui,,,,,17430 kWh/an,,,,,,,Oui,,,24 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4140/sprimont/vbc54888,VBC54888,Appartement à vendre,240000,Rue Rys de Mosbeux 2 2E,4140 Sprimont,,,,2,104 m²,Non,Non,Non,,Super équipée,3,Oui,60 m²,Oui,,124 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,Non,1,Gaz,Non,,,104 m²,20221226500531,26/12/2032,"oui, attestation conforme",,,,,,,,,Sud-ouest,,,21 m²,,1,,,Non,Non,Non,Non,Non,1,Oui,,,,,,,,,,,,Oui,,,37 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
