ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Parlophone,Ascenseur,Étage_de_lappartement,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_constructible,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Disponibilité_du_bien,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Largeur_de_la_façade,Etat_du_bien,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Meublé,Surface_du_séjour,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_douches,Orientation_de_la_façade_du_bien,Raccordé_aux_égouts,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Type_de_cuisine,Surface_salle_à_manger,Niveau_E,Surface_du_jardin,Niveau_K,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/chalet/a-vendre/6940/durbuy/rbt72660,RBT72660,Chalet à vendre,219000,Grand Bru 41,6940 Durbuy,Non,1964,2,45 m²,Non,,Non,Non,Non,Non,Non,,,1,1,,Non,,1,2,Oui,,,,,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Gaz,,,,,4,1270 m²,,,,,,Non,,,Excellent,,,Oui,,,,1,,,,,,,,,,,,,,,,,,1270 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/dendermonde/rbt72658,RBT72658,Maison à vendre,285000,Langestraat 4,9200 Dendermonde,,1951,3,171 m²,Oui,Oui,Non,,,,,,,1,,,Non,,,,Oui,,Oui,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,,434 m²,,,,277 kWh/m²/an,20250605-0003618207-RES-1,,Non,,À rénover,,,,,,,,Sud-ouest,,,05/06/2035,,,,,,,,,,,,,,310 m²,,,Non,,,,12 m²,,,,,,,,,,,,,,42 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2490/balen/rbt72656,RBT72656,Maison à vendre,949000,Wolfsdonken 10,2490 Balen,,2021,3,291 m²,Oui,Non,Non,,,,,Oui,,2,,Oui,Non,,,,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Electrique,Triple vitrage,Oui,,Non,,3424 m²,,,,26 kWh/m²/an,13003-G-2016_2067/EP14992/A001/D01/SD001,Non,Non,,Normal,,,Non,,,,,,,,01/09/2031,,Oui,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91575,VBC91575,Maison à vendre,179000,Rue des Vignes 14,4000 Liège,,1918,3,120 m²,Oui,,,Oui,,,,,,2,3,,Non,,2,,Oui,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,2,,,,,219 kWh/m²/an,,,,,Excellent,10 m²,17 m²,Non,12 m²,Equipée,12 m²,2,Nord,Oui,29771 kWh/an,10/09/2030,40,,,,,,,16 m²,9 m²,,Américaine,14 m²,,40 m²,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2660/hoboken/rbt72655,RBT72655,Appartement à vendre,229000,Robert Schumanlaan 33 21,2660 Hoboken,,2014,2,90 m²,Non,Non,Non,,,,,Oui,,1,,Oui,Oui,2,2,,,,Oui,90 m²,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,A convenir,Gaz,Double vitrage,,,Non,,,,,,140 kWh/m²/an,20240506-0003237364-RES-1,,Non,,Normal,8 m²,,,,,,,Ouest,,,06/05/2024,,,,,,,,,,,,,,,,,Non,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9200/dendermonde/rbt72654,RBT72654,Appartement à vendre,240000,Krijgshof 2 113,9200 Dendermonde,,1977,2,96 m²,Non,Non,Non,,,,,,,1,,,Oui,2,,,,,Oui,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,,,,,,109 kWh/m²/an,20250412-0003565836-RES-1,,Non,,Normal,19 m²,,,,,,,,,,12/04/2035,,,,,,,,,,,,,,,,,Non,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1180/uccle/vbc91574,VBC91574,Penthouse à vendre,429000,Avenue Brugmann 427A,1180 Uccle,Non,1970,2,82 m²,Oui,,,,,,,,,1,1,Oui,Oui,7,7,,,,Oui,,Oui,Oui,Non,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,Immédiatement,,Double vitrage,Oui,,Oui,2,,,17 m,,250 kWh/m²/an,,,,17 m,Excellent,20 m²,16 m²,Non,45 m²,Super équipée,,1,Est,Oui,20354 kWh/an,18/04/2035,49,,,,,Oui,,8 m²,,,,,,,,,,,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9280/lebbeke/rbt72650,RBT72650,Maison à vendre,549000,Wolvenstraat 28,9280 Lebbeke,,1991,4,242 m²,Non,Oui,Non,,,,,Oui,1,1,,,Non,,,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Air pulsé,Double vitrage,Oui,,Non,,703 m²,,,,200 kWh/m²/an,20250519-0003604870-RES-1,,Non,,Normal,,,,,,,,Nord,,,19/05/2035,,,,,,,,,,,,,,,,,Non,,,,8 m²,,,,,,,,Oui,,,,,,21 m²,,,,,,24 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4051/vaux-sous-chevremont/vbc91573,VBC91573,Maison à vendre,279000,Rue des Combattants 36,4051 Vaux-sous-Chèvremont,,,3,177 m²,Non,Non,Non,,,,,Oui,1,2,,,Non,,2,,Oui,,Oui,130 m²,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Electrique,Double vitrage,Oui,,Non,,489 m²,,,,339 kWh/m²/an,20250502006270,,Non,,Normal,20 m²,,Non,,,,,,,69177 kWh/an,02/05/2035,87,Oui,,,,,,,,,,,,369 m²,,,Non,,,,8 m²,,,,,,,,,,,,,,,,,,,,12 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4400/flemalle/vbc91572,VBC91572,Maison à vendre,245000,Jean Louis Adam 57,4400 Flémalle,Non,1970,3,131 m²,Oui,,,,,,,Oui,1,1,2,,Non,,4,1,Oui,Sud,Oui,,,,Non,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,3,658 m²,47 m,9 m,,369 kWh/m²/an,,Non,,9 m,À rénover,30 m²,10 m²,Non,36 m²,Equipée,17 m²,1,,Oui,,,,,,,,,,11 m²,37 m²,,Américaine,,,530 m²,,Non,Non,,,18 m²,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4257/berloz/vbc91571,VBC91571,Fermette à vendre,149000,Rue des Combattants 9,4257 Berloz,,,3,221 m²,,,,,,,,Oui,1,,,,Non,,,2,Oui,,,,,,Non,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Non specifié,,,,Non,2,880 m²,,,,,,,,,À restaurer,,,,,,,,,,,,,,,,,,,,,,,,,600 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/fermette/a-vendre/4257/rosoux-crenwick/vbc91570,VBC91570,Fermette à vendre,99000,Rue des combattants 9,4257 Rosoux-Crenwick,,,3,258 m²,Oui,,,,,,,,,,,,Non,,2,2,Oui,Nord,,,,,Non,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Non specifié,Double vitrage,,,Non,4,350 m²,65 m,20 m,,,,,,20 m,À restaurer,,,,,,,,,,,,,,,,,,,,,,,,,150 m²,,,,,,26 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/dendermonde/rbt72649,RBT72649,Maison à vendre,540000,Grootzand 31,9200 Dendermonde,,2023,3,216 m²,Non,Non,Non,,,,,Oui,1,2,,,Non,,,,Oui,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Gaz,Double vitrage,,,Non,,200 m²,,,,,42006-G-20216-507/EP02605/SV/A001D01,,Non,,Normal,,,,,,,,Nord-est,,,,,,,Oui,,,,,,,,,,120 m²,,,Non,,,,13 m²,,,,,,,,,,,,,,,,,,,,31 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9200/dendermonde/rbt72648,RBT72648,Maison à vendre,249000,Hoofdstraat 107,9200 Dendermonde,,1950,3,300 m²,Non,Oui,Non,,,,,,,1,,,Non,,,,Oui,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Non specifié,Double vitrage,,,Non,,380 m²,,,,708 kWh/m²/an,20240831-0003357172-RES-1,,Non,,À rénover,,,,,,,,Ouest,,,31/08/2034,,,,,,,,,,,,,,,,,Non,,,,4 m²,,,,,,,,,,,,,,6 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1785/brussegem/rbt72647,RBT72647,Maison à vendre,699000,Steenweg op Asse 23,1785 Brussegem,,1980,4,229 m²,Non,Oui,Non,,,,,,,1,,,Non,,,3,Oui,,Oui,176 m²,,,Oui,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Mazout,Double vitrage,Oui,,Non,,595 m²,,,,231 kWh/m²/an,20250205-0003522507-RES-1,,Non,,Remis à neuf,,,Non,,,,,,,,05/02/2035,,Oui,,,,,,,,,,,,,,,Non,,,,6 m²,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91569,VBC91569,Appartement à vendre,690000,Rue Washington 64,1050 Ixelles,Non,1900,2,136 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,Non,,1,,,,,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,2,,,,,169 kWh/m²/an,,,,9 m,Normal,,,Non,50 m²,,,1,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/3150/haacht/rbt72645,RBT72645,Bungalow à vendre,90000,Binnenbeekweg 10,3150 Haacht,,1971,3,120 m²,,,,,,,,,,1,1,,,,,3,Oui,,Oui,,,Oui,,,,Pas de risque d’inondation,Information non communiquée,,,Double vitrage,,,,4,841 m²,,,,433 kWh/m²/an,,Non,,,,,,,,,,,,Non,,24/05/2035,,,,,,,,,,,,,,841 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1050/ixelles/vbc91568,VBC91568,Maison à vendre,690000,Rue Washington 64,1050 Ixelles,Non,1900,2,136 m²,Non,Non,Non,Non,Non,Non,Non,,,1,2,,Non,,1,,,,,,Oui,Oui,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,2,,,,,169 kWh/m²/an,,,,9 m,Normal,,,Non,50 m²,,,1,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8500/courtrai/rbt72644,RBT72644,Maison à vendre,165000,Stasegemsestraat 35,8500 Courtrai,,,3,,Oui,Oui,,,,,,,,1,1,,,,,,,,Oui,,Oui,Oui,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,,Double vitrage,,,,2,95 m²,,,,743 kWh/m²/an,,Non,,,,,,,,,,,,,,11/06/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7500/tournai/vbc91565,VBC91565,Appartement à vendre,215000,,7500 Tournai,,,1,72 m²,,,,,,,,,,1,1,,Non,0,,,,,,,Oui,Oui,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Gaz,,,Oui,Non,,,,,,156 kWh/m²/an,,,,,Excellent,,,Non,,Super équipée,,1,,Oui,11259 kWh/an,07/06/2034,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4219/meeffe/vbc79222,VBC79222,Maison à vendre,210000,Rue de Page 21,4219 Meeffe,Non,,3,110 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,,Non,,,3,Oui,,,,,Oui,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,Charbon,,,,,3,1599 m²,,,,730 kWh/m²/an,20241105020920,,,,À rénover,,,Non,23 m²,Semi-équipée,,,Sud,,,05/11/2034,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4219/wasseiges/vbc25839,VBC25839,Maison à vendre,411470,,4219 Wasseiges,,,3,172 m²,,,,,,,,,,2,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1050 m²,,12 m,,,,,,12 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4219/wasseiges/vbc25838,VBC25838,Maison à vendre,396959,,4219 Wasseiges,,,3,184 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1050 m²,,12 m,,,,,,12 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4219/meeffe/vay46290,VAY46290,Maison à vendre,285000,Rue Grande 33,4219 Meeffe,,,4,,,Oui,,,,,,,,1,,,,,,,Oui,,Oui,,,,,,,Risque moyen,Inondable délimitée,A convenir,,Double vitrage,,,,4,487 m²,,,,,,,,,Normal,,,Non,,,,,,,,,,,,Non,,,,,,,,,,222 m²,,Non,Non,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/ville-en-hesbaye/vbc55465,VBC55465,Maison à vendre,379000,Rue des Aiwisses 21,4260 Ville-en-Hesbaye,,2013,4,185 m²,,,,,,,,,,1,1,,Non,,,2,Oui,,Oui,,,Oui,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Electrique,,,,,4,1200 m²,,,,103 kWh/m²/an,20250329006039,,,,,,,Non,55 m²,Super équipée,,,Nord-ouest,,22091 kWh/an,29/03/2035,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,13 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc89855,VBC89855,Maison à vendre,229000,Rue Grande 44,4260 Braives,,,2,146 m²,Non,Non,Non,,,,,,,,,,Non,,,,Oui,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,Non specifié,Double vitrage,,,Non,,1359 m²,,,,2291 kWh/m²/an,20210919004522,,Non,,À rénover,,,Non,,,,,,,,19/09/2031,,,,,,,,,,,,,,1250 m²,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc87154,VBC87154,Maison à vendre,349000,Rue Grande 20,4260 Braives,,,4,268 m²,Non,Oui,Non,,,,,Oui,1,1,,,Non,,,,Oui,,Oui,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,Mazout,Double vitrage,,,Non,,887 m²,,,,339 kWh/m²/an,20250512026918,,Non,,Normal,30 m²,,Non,,,,,Sud-est,,105268 kWh/an,12/05/2035,84,,,,,,,,,,,,,,,,Non,,,,15 m²,,,,,,,,,,,,,,28 m²,,,,,,33 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc86361,VBC86361,Maison à vendre,349000,Rue Grande 20,4260 Braives,,,4,268 m²,Non,Oui,Non,,,,,Oui,1,1,,,Non,,,,Oui,,Oui,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,Mazout,Double vitrage,,,Non,,887 m²,,,,339 kWh/m²/an,20250512026918,,Non,,Normal,30 m²,,Non,,,,,Sud-est,,105268 kWh/an,12/05/2035,84,,,,,,,,,,,,,,,,Non,,,,15 m²,,,,,,,,,,,,,,28 m²,,,,,,33 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc80548,VBC80548,Maison à vendre,340000,Rue du Bolland 52,4260 Braives,Non,1918,4,290 m²,,,,,,,,,,2,2,,Non,,1,,Oui,,Oui,,,Oui,Non,"non, pas d'attestation",,Information non communiquée,Information non communiquée,A l’acte,Mazout,Double vitrage,,,Non,4,1318 m²,,,,384 kWh/m²/an,,,,,À rénover,15 m²,,Non,,,,,Est,Oui,85575 kWh/an,15/07/2031,,,,,,,,,,,Indépendante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/fumal/vbc78952,VBC78952,Maison à vendre,139000,Place Limage 10,4260 Fumal,,,5,186 m²,Non,Non,Non,,,,,Oui,1,2,,,Non,,,,Oui,,,,,,,"non, pas d'attestation",,Information non communiquée,Riveraine d’une zone inondable délimitée,,Mazout,Simple vitrage,,,Non,,966 m²,,,,649 kWh/m²/an,20241003000344,,Non,,À rénover,,,Non,,,,,Sud-est,,147675 kWh/an,03/10/2034,160,,,,,,,,,,,,,,,,Non,,,,5 m²,,,,,,,,,,,,,,,,,,,,48 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4260/braives/vbc59214,VBC59214,Villa à vendre,320000,Route de Namur 17,4260 Braives,Non,2010,3,149 m²,,,,Oui,,,,,,2,2,,Non,,1,6,Oui,Ouest,,,Oui,Oui,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,Gaz,Double vitrage,,,Non,4,1011 m²,60 m,12 m,,275 kWh/m²/an,,Non,,12 m,À rénover,,9 m²,Non,31 m²,Semi-équipée,7 m²,,,Oui,53097 kWh/an,18/10/2034,51,,,,,,,12 m²,14 m²,,Kitchenette,15 m²,,900 m²,,Oui,Oui,,Oui,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc35342,VBC35342,Maison à vendre,351958,,4260 Braives,,,3,190 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1603 m²,,12 m,,,,,,12 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc35341,VBC35341,Maison à vendre,342876,,4260 Braives,,,3,147 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,912 m²,,11 m,,,,,,11 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc35340,VBC35340,Maison à vendre,352007,,4260 Braives,,,4,154 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1067 m²,,11 m,,,,,,11 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc35339,VBC35339,Maison à vendre,367008,,4260 Braives,,,4,154 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1159 m²,,11 m,,,,,,11 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc35338,VBC35338,Maison à vendre,411107,,4260 Braives,,,3,172 m²,,,,,,,,Oui,1,2,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1167 m²,,12 m,,,,,,12 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc35337,VBC35337,Maison à vendre,407306,,4260 Braives,,,3,172 m²,,,,,,,,,,2,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,1187 m²,,12 m,,,,,,12 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc31881,VBC31881,Maison à vendre,379760,,4260 Braives,,,4,147 m²,,,,,,,,,,1,2,,,,,,Oui,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,2500 m²,,11 m,,,,,,11 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vbc31880,VBC31880,Maison à vendre,369876,,4260 Braives,,,3,147 m²,,,,,,,,Oui,1,1,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,4,2500 m²,,11 m,,,,,,11 m,Nouveau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4260/braives/vaz77052,VAZ77052,Maison à vendre,199000,Rue de Mapayon 2,4260 Braives,,,3,,,Oui,,,,,,,,1,,,,,,,Oui,,Oui,,,,,,,Information non communiquée,Information non communiquée,A l’acte,,,,,,3,580 m²,,,,,,,,,À rénover,,,Non,,,,,,,,,,,,Non,,,,,,,,,,484 m²,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4263/tourinne/vbc36510,VBC36510,Maison à vendre,235000,Rue de la Chaussée Romaine 5,4263 Tourinne,Non,1900,6,266 m²,Oui,Oui,,Oui,,,,Oui,2,,1,,Non,,2,4,Oui,Sud-ouest,Oui,,,Oui,Non,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,A l’acte,,Double vitrage,Oui,,Non,3,868 m²,41 m,23 m,,485 kWh/m²/an,,Non,,23 m,À rénover,59 m²,10 m²,Non,19 m²,,16 m²,1,,Oui,94715 kWh/an,14/11/2034,123,,,,,,,7 m²,16 m²,13 m²,Indépendante,19 m²,,661 m²,,Non,Non,,,42 m²,,,Sud-ouest,2,,,,,,,,,,,78 m²,67 m²,,,10 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4280/avin/vbc87422,VBC87422,Maison à vendre,349000,,4280 Avin,Non,1890,3,184 m²,Non,Non,Non,Non,Non,Non,Non,,,1,,,Non,,,6,Oui,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,Non specifié,,,,,,1044 m²,,,,412 kWh/m²/an,20241122005881,,,,,,,Non,30 m²,Super équipée,,2,Sud-ouest,,,22/11/2034,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/4280/hannut/vbc67564,VBC67564,Villa à vendre,520000,Rue de la Croix Blanche 17 C,4280 Hannut,Non,2022,3,143 m²,,,,Oui,,,,Oui,1,1,2,Oui,Non,,1,2,Oui,Nord-est,Oui,,,Oui,Non,"oui, attestation conforme",,Information non communiquée,Information non communiquée,A l’acte,,Double vitrage,,,Non,4,836 m²,51 m,10 m,,,,Non,,10 m,Normal,22 m²,12 m²,Non,30 m²,Super équipée,,,,Oui,,24/04/2035,,Oui,,Oui,,,,10 m²,13 m²,,,15 m²,,706 m²,,Oui,Non,,,,10 m²,,Nord-est,1,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,
