ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Nombre_de_façades,Nombre_détages_de_limmeuble,Terrasse_aménagée,Surface_de_la_terrasse,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Bien_actuellement_loué,Meublé,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Référence_PEB,Date_de_validité_PEB,Disponibilité_du_bien,Type_de_cuisine,Surface_de_la_cuisine,Parlophone,Orientation_de_la_terrasse,Raccordé_aux_égouts,Piscine_extérieure,Emission_de_CO2,Nombre_de_place_de_parking_intérieur,Porte_daccès_sécurisée,Jardin,Nombre_de_places_de_parking_extérieur,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Panneaux_solaires,Surface_salle_à_manger,Surface_totale_du_terrain,Conso_annuelle_totale_dénergie_primaire,Surface_du_jardin,Le_bien_fait_lobjet_dun_droit_de_préemption,Largeur_du_terrain_à_rue,Surface_du_bureau,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Pompe_à_chaleur,Surface_chambre_à_coucher_4,Citerne_à_eau_de_pluie,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_des_caves,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Orientation_du_jardin,Balcon,Air_conditionné,Possibilités_pour_profession_libérale,Adoucisseur_deau,Chauffage_au_sol,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout,Maison_basse_énergie,Panneaux_solaires_thermiques,Domotique,Surface_totale,Attestation__Installation_électrique__Validité,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Appartement_de_service,Surface_du_garage,Surface_du_grenier,Compteur_Bihoraire,Niveau_E,Espace_ouvert_sensible_à_leau__WORG,Niveau_K,Attestation__Citernes_à_mazout__Validité,Adaptations_pour_les_seniors,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/villa/a-vendre/9840/de-pinte/rbt72941,RBT72941,Villa à vendre,895000,Hemelrijkstraat 25,9840 De Pinte,Excellent,1954,3,,185 m²,,Oui,Oui,1,Super équipée,1,,2,,Gaz,Double vitrage,,Non,Non,,4,2,Oui,,283 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,,Non,,,,,,,,,,,Oui,Oui,,23/05/2035,A l’acte,,,,,Oui,Non,,,,Oui,2,Non,Non,Oui,,863 m²,,470 m²,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9032/wondelgem/rbt72940,RBT72940,Maison à vendre,499000,Waalbrugstraat 20,9032 Wondelgem,Normal,1954,4,19 m²,231 m²,31 m²,Oui,Oui,1,Super équipée,1,1,2,,Gaz,Double vitrage,,Non,Non,,3,3,Oui,,165 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,15 m²,9 m²,Non,Non,,,,,,,,,,,Oui,Oui,,11/09/2034,A l’acte,,,,,Oui,Non,2,,,Oui,4,Oui,Non,,,622 m²,165 kWh/an,350 m²,Non,,,Oui,,,9 m²,,,,,,,,Oui,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72937,RBT72937,Maison à vendre,346000,Brunshaag 6,9800 Deinze,Nouveau,2025,3,14 m²,138 m²,41 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,13 m²,1182 m²,Non,Non,,,,,,,Nord-est,6 m,,,,Oui,,,,Américaine,9 m²,,,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,240 m²,,,Non,6 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72936,RBT72936,Maison à vendre,381000,Brunshaag 5,9800 Deinze,Nouveau,2025,3,14 m²,179 m²,38 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,12 m²,15 m²,Non,Non,,,,,,,Nord-est,8 m,,,,Oui,,,,Américaine,9 m²,,,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,276 m²,,,Non,8 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72935,RBT72935,Maison à vendre,376000,Brunshaag 16,9800 Deinze,Nouveau,2025,3,12 m²,179 m²,34 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,11 m²,15 m²,Non,Non,,,,,,,Ouest,7 m,,,,Oui,,,,Américaine,9 m²,,,Oui,Non,,,,Oui,,Oui,Oui,Oui,,280 m²,,,Non,7 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72934,RBT72934,Maison à vendre,405000,Brunshaag 4,9800 Deinze,Nouveau,2025,3,12 m²,179 m²,16 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,11 m²,15 m²,Non,Non,,,Oui,,,,Nord,7 m,,,,Oui,,,,Américaine,13 m²,,,Oui,Non,,,,Oui,1,Oui,Oui,Oui,14 m²,390 m²,,,Non,7 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72933,RBT72933,Maison à vendre,363000,Brunshaag 3,9800 Deinze,Nouveau,2025,3,13 m²,179 m²,17 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,2,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,12 m²,15 m²,Non,Non,,,Oui,,,,Nord,8 m,,,,Oui,,,,Américaine,13 m²,,,Oui,Non,,,,Oui,1,Oui,Oui,Oui,15 m²,284 m²,,,Non,8 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72932,RBT72932,Maison à vendre,383011,Bremkouter 20-28,9800 Deinze,Nouveau,2023,3,16 m²,148 m²,26 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,,,,"oui, attestation conforme",Information non communiquée,Information non communiquée,10 m²,13 m²,Non,Non,,,Oui,,,,Ouest,6 m,,,,Oui,,,,Américaine,9 m²,,,Oui,Non,,,,Oui,,Oui,Oui,Oui,12 m²,313 m²,,,Non,6 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72931,RBT72931,Maison à vendre,378001,Bremkouter 20-28,9800 Deinze,Nouveau,2023,3,16 m²,156 m²,41 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,3,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,13 m²,Non,Non,,,,,,,Est,6 m,,,,Oui,,,,Américaine,9 m²,,,Oui,Non,,,,Oui,,Oui,Oui,Oui,,303 m²,,,Non,6 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9800/deinze/rbt72930,RBT72930,Maison à vendre,374001,Bremkouter 20-28,9800 Deinze,Nouveau,2023,3,10 m²,183 m²,41 m²,,Oui,1,Equipée,1,,2,,Air pulsé,Double vitrage,,Non,Non,,2,2,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,13 m²,16 m²,Non,Non,,,,,,,Sud-ouest,6 m,,,,Oui,,,,Américaine,9 m²,,,Oui,Non,,,,Oui,,Oui,Oui,Oui,,304 m²,,,Non,6 m,,,Zone d'extension d'habitat,Oui,,Oui,,,,,Nord-est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9051/afsnee/rbt72929,RBT72929,Appartement à vendre,489000,Raymonde de Larochelaan 1,9051 Afsnee,Nouveau,2025,4,22 m²,134 m²,23 m²,Oui,Oui,1,Super équipée,2,,2,7 m²,Air pulsé,Double vitrage,,Oui,Non,0,3,3,Oui,27 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,9 m²,Non,Non,,,,,,,Sud-ouest,11 m,,,Oui,Oui,,,,,12 m²,Oui,Nord-est,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,11 m,,,,Oui,19 m²,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9051/afsnee/rbt72928,RBT72928,Appartement à vendre,386000,Raymonde de Larochelaan 1,9051 Afsnee,Nouveau,2025,3,14 m²,99 m²,,Oui,Oui,1,Super équipée,1,,2,5 m²,Air pulsé,Double vitrage,,Oui,Non,1,2,3,Oui,23 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,9 m²,Non,Non,,,,,,,Nord-ouest,10 m,,,Oui,Oui,,,,,5 m²,Oui,Sud-ouest,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,10 m,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9051/afsnee/rbt72927,RBT72927,Appartement à vendre,420000,Raymonde de Larochelaan 1,9051 Afsnee,Nouveau,2025,3,12 m²,95 m²,23 m²,Oui,Oui,1,Super équipée,2,,2,7 m²,Air pulsé,Double vitrage,,Oui,Non,3,2,3,Oui,25 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,6 m²,9 m²,Non,Non,,,,,,,Nord-ouest,10 m,,,Oui,Oui,,,,,5 m²,Oui,Nord-est,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,10 m,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9051/afsnee/rbt72926,RBT72926,Appartement à vendre,395000,Raymonde de Larochelaan 1,9051 Afsnee,Nouveau,2025,3,12 m²,96 m²,23 m²,Oui,Oui,1,Super équipée,2,,2,7 m²,Air pulsé,Double vitrage,,Oui,Non,0,2,3,Oui,26 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,9 m²,Non,Non,,,,,,,Nord-ouest,10 m,,,Oui,Oui,,,,,5 m²,Oui,Nord-est,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,10 m,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72925,RBT72925,Appartement à vendre,489000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,4,22 m²,134 m²,23 m²,Oui,Oui,1,Super équipée,2,,2,7 m²,Air pulsé,Double vitrage,,Oui,Non,0,3,3,Oui,27 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,9 m²,Non,Non,,,,,,,Sud-ouest,11 m,,,Oui,Oui,,,,,12 m²,Oui,Nord-est,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,11 m,,,,Oui,19 m²,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72923,RBT72923,Appartement à vendre,420000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,3,12 m²,95 m²,23 m²,Oui,Oui,1,Super équipée,2,,2,7 m²,Air pulsé,Double vitrage,,Oui,Non,3,2,3,Oui,25 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,6 m²,9 m²,Non,Non,,,,,,,Nord-ouest,10 m,,,Oui,Oui,,,,,5 m²,Oui,Nord-est,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,10 m,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72922,RBT72922,Appartement à vendre,386000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,3,14 m²,99 m²,,Oui,Oui,1,Super équipée,1,,2,5 m²,Air pulsé,Double vitrage,,Oui,Non,1,2,3,Oui,23 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,10 m²,9 m²,Non,Non,,,,,,,Nord-ouest,10 m,,,Oui,Oui,,,,,5 m²,Oui,Sud-ouest,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,10 m,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72921,RBT72921,Appartement à vendre,395000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,3,12 m²,96 m²,23 m²,Oui,Oui,1,Super équipée,2,,2,7 m²,Air pulsé,Double vitrage,,Oui,Non,0,2,3,Oui,26 m²,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,9 m²,9 m²,Non,Non,,,,,,,Nord-ouest,10 m,,,Oui,Oui,,,,,5 m²,Oui,Nord-est,Oui,Non,,,,Oui,1,Oui,Oui,Oui,,,25 kWh/an,,Non,10 m,,,,Oui,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7712/herseaux/vbc91844,VBC91844,Immeuble mixte à vendre,349000,,7712 Herseaux,Normal,,3,25 m²,187 m²,56 m²,,Oui,1,Equipée,2,2,1,,Gaz,Double vitrage,Oui,Non,,,2,,Oui,60 m²,250 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,18 m²,18 m²,Non,Non,Oui,,,,,,,,,,,,,10/03/2035,A l’acte,Américaine,,,,,Non,,,,,,Non,Non,Oui,,195 m²,46744 kWh/an,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/evregnies/vbc91843,VBC91843,Maison à vendre,249000,,7730 Évregnies,Normal,,3,13 m²,207 m²,25 m²,,,,Equipée,1,1,1,,Gaz,Double vitrage,,Non,,,3,,Oui,30 m²,237 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,13 m²,9 m²,Non,Non,Oui,,Oui,,,,,,,,,,,24/07/2024,A l’acte,Américaine,15 m²,,,,Non,,,,Oui,,Oui,Non,,30 m²,320 m²,48872 kWh/an,125 m²,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc91842,VBC91842,Maison à vendre,359000,,7730 Estaimbourg,À rénover,,3,12 m²,196 m²,39 m²,,Oui,1,Equipée,1,1,1,,Gaz,Double vitrage,,Non,,,4,,Oui,40 m²,252 kWh/m²/an,"non, pas d'attestation",Information non communiquée,Information non communiquée,14 m²,18 m²,Non,Non,Oui,,,,,,,,,,,,,16/06/2035,A l’acte,Américaine,18 m²,,,,Non,,,,Oui,2,,,,,1334 m²,49298 kWh/an,980 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7321/blaton/vbc91839,VBC91839,Villa à vendre,260000,,7321 Blaton,,,3,19 m²,200 m²,21 m²,Oui,Oui,2,Equipée,1,1,1,,Electrique,Double vitrage,Oui,Non,Non,,4,,Oui,43 m²,462 kWh/m²/an,,Pas de risque d’inondation,Information non communiquée,16 m²,14 m²,,Non,Oui,,Oui,,,,Nord-est,15 m,,,,Oui,,23/01/2034,,Américaine,16 m²,,Sud-ouest,Oui,,132,2,,Oui,3,,,,15 m²,3361 m²,77819 kWh/an,,,15 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7340/colfontaine/vbc91838,VBC91838,Maison à vendre,100000,,7340 Colfontaine,À rénover,,2,15 m²,90 m²,32 m²,Oui,,,Semi-équipée,1,1,1,,Gaz,,,Non,Non,,2,,Oui,10 m²,507 kWh/m²/an,,Pas de risque d’inondation,Information non communiquée,10 m²,,,Non,,,,,,,Est,4 m,,,Oui,Oui,,26/03/2035,A l’acte,Kitchenette,5 m²,,Ouest,Oui,,92,,,Oui,1,,,,,249 m²,56160 kWh/an,,,4 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc91836,VBC91836,Appartement à vendre,465000,,1060 Saint-Gilles,Normal,1929,1,25 m²,96 m²,31 m²,,,,,1,1,1,4 m²,Gaz,Double vitrage,,Oui,Oui,,,5,Oui,10 m²,274 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,,Non,Non,,,,,,,Ouest,6 m,,,Oui,Oui,,05/06/2028,A l’acte,,15 m²,Oui,Sud-est,,Non,54,,,,,,,,,,,,Non,6 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1081/koekelberg/vbc91835,VBC91835,Rez-de-chaussée à vendre,220000,Chaussee de Jette 266,1081 Koekelberg,À rénover,,2,14 m²,88 m²,24 m²,,,,,1,,2,,Gaz,Double vitrage,,Non,Non,0,2,3,Oui,17 m²,,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,9 m²,,,,,,,,,,,,,,Oui,Oui,,,,,,,,Oui,,,,,Oui,,,,,,,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/vbc91833,VBC91833,Maison à vendre,419000,,1600 Sint-Pieters-Leeuw,À rénover,,3,13 m²,150 m²,25 m²,Oui,Oui,1,Super équipée,1,1,2,,Gaz,Double vitrage,,Non,Non,,2,2,Oui,,306 kWh/m²/an,"oui, attestation conforme",Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,13 m²,25 m²,,,,,,,,,,,,,Oui,Oui,,,A l’acte,,,,,Oui,,7896,,,Oui,1,,,Oui,,140 m²,,70 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vwd13938,VWD13938,Villa à vendre,1550000,Avenue Kamerdelle 21,1180 Uccle,Normal,1953,5,25 m²,335 m²,72 m²,Oui,Oui,,Equipée,3,,,,Gaz,Double vitrage,,,,,4,,,,358 kWh/m²/an,,Pas de risque d’inondation,Information non communiquée,25 m²,21 m²,,,Oui,,,,Oui,,,,,,Oui,Oui,,,A l’acte,,20 m²,,,,Oui,117,2,Oui,Oui,,,,,,1096 m²,,800 m²,,,9 m²,,,,14 m²,,19 m²,,150 m²,,Sud-ouest,,,,,,,,,,Oui,,,,,585 m²,,,,,,,,,,100 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc91832,VBC91832,Appartement à vendre,395000,,1200 Woluwe-Saint-Lambert,Normal,1960,3,15 m²,126 m²,37 m²,Oui,Oui,1,Equipée,1,,1,,Mazout,Double vitrage,,Oui,Oui,5,2,7,Oui,6 m²,193 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,9 m²,9 m²,Non,,,,,,,,Sud,,,,Oui,Oui,,24/11/2033,A l’acte,Américaine,10 m²,Oui,Sud,Oui,Non,48,,,,,,,,,,24303 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vbc91831,VBC91831,Villa à vendre,950000,,1180 Uccle,Remis à neuf,1953,3,28 m²,205 m²,27 m²,,Oui,,Super équipée,3,,3,,Gaz,Double vitrage,,Non,Non,,4,1,Oui,70 m²,203 kWh/m²/an,"non, pas d'attestation",Pas de risque d’inondation,Information non communiquée,11 m²,9 m²,Non,Non,,,,,,,,,,,Oui,Oui,,15/10/2029,A l’acte,,,Oui,Sud-ouest,,Non,39,,,Oui,1,,,,,850 m²,41638 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3970/bourg-leopold/rbt72890,RBT72890,Maison à vendre,385000,Asdonckstraat,3970 Bourg-Léopold,,,3,,144 m²,,,,,,1,,,,,,,,,,3,,Oui,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,450 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72889,RBT72889,Appartement à vendre,259000,Vliegenstraat 4,2060 Anvers,,,1,,62 m²,,Oui,,,,1,,,,,,,,,,2,,Oui,,189 kWh/m²/an,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72886,RBT72886,Maison à vendre,324000,Veldekensdreef 81,9500 Grammont,Normal,1980,3,13 m²,215 m²,32 m²,Oui,Oui,1,,1,,2,,Gaz,Double vitrage,,Non,,,4,,Oui,40 m²,599 kWh/m²/an,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,10 m²,50 m²,Oui,Non,Oui,Oui,,,,,Nord-ouest,11 m,,,Oui,Oui,,17/04/2035,A l’acte,,9 m²,,Sud-est,Oui,,,1,,Oui,2,Oui,Oui,,,1364 m²,,1200 m²,Non,11 m,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91824,VBC91824,Appartement à vendre,220000,Avenue des Crocus 9,1070 Anderlecht,Normal,1963,1,22 m²,89 m²,34 m²,Oui,Oui,2,,1,,1,4 m²,Gaz,Double vitrage,,Non,Non,3,3,3,,,257 kWh/m²/an,"oui, attestation conforme",Information non communiquée,Information non communiquée,,,Oui,Non,,,,,,,Sud-est,,,,,,,,,,10 m²,Oui,,,Non,,,,,,,,,,,22790 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9968/oosteeklo/rbt72884,RBT72884,Maison à vendre,675000,Muikemstraat 19 a,9968 Oosteeklo,,1966,5,,265 m²,,Non,Oui,2,,,,,,Mazout,Double vitrage,Non,Non,Oui,,4,,Oui,25 m²,,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,Sud,,,,,,,,A l’acte,,,,,,Non,,,,Oui,6,,,,,10130 m²,,,Non,,,,Zone agricole,,,,,,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9060/zelzate/rbt72883,RBT72883,Maison à vendre,475000,Zonnebloemstraat 37,9060 Zelzate,,2013,7,,280 m²,,Non,Oui,3,,,,2,,Solaire,Triple vitrage,Non,Non,Non,,4,,Oui,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,Non,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,Oui,,,,,4,,,Oui,,336 m²,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
