ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Équipement_de_la_cuisine,Type_de_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_à_leau_courante,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Installation_électrique__Validité,Attestation__Citernes_à_mazout__Validité,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Étage_de_lappartement,Surface_de_la_terrasse,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Ascenseur,Surface_du_jardin,Raccordé_au_gaz_de_ville,Piscine_extérieure,Référence_PEB,Surface_salle_à_manger,Surface_du_dressing,Alarme_antieffraction,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Porte_de_garage_motorisée,Clef_électronique,Surface_de_lades_salles_de_bain,Panneaux_solaires_thermiques,Chauffage_au_sol,Air_conditionné,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Surface_constructible,Balcon,Attestation__Asbuilt,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Parlophone,Orientation_de_la_terrasse,Largeur_de_la_façade,Profondeur_du_terrain,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Surface_du_garage,Largeur_du_terrain_à_rue,Surface_des_caves,Orientation_du_jardin,Surface_du_grenier,Surface_chambre_à_coucher_5,Maison_basse_énergie,Compteur_Bihoraire,Pompe_à_chaleur,Station_de_charge_électrique,Surface_du_bureau,Adoucisseur_deau,Porte_daccès_sécurisée,Espace_ouvert_sensible_à_leau__WORG,Attestation__Citernes_à_mazout,Surface_de_la_véranda,Affectation_urbanistique_la_plus_récente,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Citation_pour_infraction_urbanistique
https://immovlan.be/fr/detail/maison/a-vendre/5580/rochefort/vbc91749,VBC91749,Maison à vendre,229000,Rue du Fays 4,5580 Rochefort,Normal,Non,,,3,15 m²,14 m²,24 m²,,162 m²,Non,27 m²,,,Oui,1,,Equipée,Américaine,14 m²,2,1,2,Mazout,Double vitrage,Non,,2,3,5,Oui,Oui,492 m²,,220 kWh/m²/an,37597 kWh/an,05/06/2035,54,"non, pas d'attestation",,,,Risque élevé,Information non communiquée,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4030/grivegnee/vbc91746,VBC91746,Maison à vendre,84000,Impasse Demeuse 5,4030 Grivegnée,À rénover,Oui,1849,A l’acte,2,19 m²,13 m²,,,50 m²,Non,,Oui,Oui,,,,,,,1,1,1,Gaz,Double vitrage,Non,Nord,2,1,,,,41 m²,Oui,303 kWh/m²/an,26084 kWh/an,08/10/2031,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,,,Oui,,,,,Non,,Oui,Non,,12 m²,,,Oui,,,,,,,,,,,,,,,,,5 m,,Non,Non,,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91745,VBC91745,Appartement à vendre,329000,Avenue de la Couronne 388,1050 Ixelles,À rénover,Oui,1934,A l’acte,2,12 m²,14 m²,,,103 m²,Non,,,,,,,Super équipée,,,1,1,1,Gaz,,Non,,2,4,,,Oui,,Oui,253 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,2,3 m²,,,,,,,Non,,Oui,Non,,,,,Oui,,,,,,,,,,,,,,,,,7 m,,,,,7 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7600/peruwelz/vbc91742,VBC91742,Maison à vendre,350000,Grand Place 13,7600 Péruwelz,,Non,,A l’acte,5,,,,,363 m²,Non,,Non,Non,,,,,,,1,1,1,Gaz,,,,2,2,,Oui,,440 m²,,,,,,pas d'application,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2170/merksem/rbt72732,RBT72732,Maison à vendre,424000,Du Chastellei 111,2170 Merksem,Normal,Non,,A l’acte,3,,,,,160 m²,Non,,Non,Non,,,,,,,1,,1,Gaz,,,,2,,,Oui,Oui,88 m²,Oui,197 kWh/m²/an,,31/08/2032,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,Oui,,2665170,,,,,,,,,,,,,,,57 m²,,,,,,5 m,17 m,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2170/merksem/rbt72730,RBT72730,Maison à vendre,299500,Lindeboomplein 20,2170 Merksem,À rénover,Non,1950,A l’acte,3,,,,,181 m²,Non,,Non,Non,Oui,,,,,,1,1,,Gaz,,,,2,,,Oui,,177 m²,Oui,531 kWh/m²/an,,14/05/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,67 m²,Oui,,3601352,,,,,,,,,,,,,,,88 m²,,,,,,6 m,31 m,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1325/chaumont-gistoux/vbc91738,VBC91738,Villa à vendre,665000,,1325 Chaumont-Gistoux,Normal,Non,1983,A l’acte,5,63 m²,18 m²,12 m²,,365 m²,Non,,Oui,,Oui,4,,Super équipée,,,2,2,,Mazout,Double vitrage,Non,,4,1,,Oui,Oui,1612 m²,Oui,302 kWh/m²/an,110262 kWh/an,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Non,,,Non,,,,,Oui,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc91737,VBC91737,Maison à vendre,1350000,,1380 Lasne,Normal,Non,1960,,4,18 m²,17 m²,12 m²,11 m²,250 m²,Non,,Oui,,Oui,1,,Super équipée,,,4,2,2,Mazout,Double vitrage,Non,,4,,,Oui,Oui,7800 m²,Oui,407 kWh/m²/an,,08/01/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,100 m²,,,,,,,Non,7800 m²,,Oui,,,,Oui,Non,,,,,,,,,,Oui,,,,,,Sud,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1390/grez-doiceau/vbc91736,VBC91736,Villa à vendre,665000,,1390 Grez-Doiceau,Normal,Non,1983,A l’acte,5,63 m²,18 m²,12 m²,,365 m²,Non,,Oui,,Oui,4,,Super équipée,,,2,2,,Mazout,Double vitrage,Non,,4,1,,Oui,Oui,1612 m²,Oui,302 kWh/m²/an,110262 kWh/an,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Non,,,Non,,,,,Oui,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2020/anvers/rbt72728,RBT72728,Appartement à vendre,195000,Landbouwstraat 23 1,2020 Anvers,Normal,Non,1959,A l’acte,2,,,,,83 m²,Non,,Non,Non,,,,,,,1,,1,Gaz,,,,2,,,,,,Oui,192 kWh/m²/an,,07/03/2035,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,1,,Non,Non,Non,Non,Non,,Non,,Oui,,20250307-0003547280-RES-1,,,,,,,,,,,,,,,88 m²,,,,,,,25 m,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2610/wilrijk/rbt72727,RBT72727,Maison à vendre,329000,Krijgslaan 264,2610 Wilrijk,Normal,Non,1936,A l’acte,2,,,,,111 m²,Non,,Non,Non,,,,,,,1,,,,,,Nord,2,,,Oui,,141 m²,Oui,231 kWh/m²/an,,24/03/2033,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,61 m²,Oui,,,,,,,,,,,,,,,,,74 m²,,,,,,,30 m,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5630/cerfontaine/vbc91715,VBC91715,Maison à vendre,189000,fontaines 40,5630 Cerfontaine,Normal,Non,,,3,,,,,218 m²,Non,,Non,Oui,Oui,2,,,,,1,,2,Mazout,,,,3,,,Oui,,450 m²,,360 kWh/m²/an,,,,pas d'application,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,,,20250608003457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2580/putte/rbt72721,RBT72721,Appartement à vendre,290000,Mechelbaan 451 0003,2580 Putte,Normal,Non,2008,A l’acte,2,,,,,91 m²,Non,,Non,Non,Oui,1,,,,,1,,1,Gaz,,,Sud-est,,3,,,Oui,,Oui,113 kWh/m²/an,,09/05/2035,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,2,,Non,Non,Non,Non,Non,,Oui,,Oui,,20250509-0003596899-RES-1,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8700/tielt/rbt72720,RBT72720,Villa à vendre,729000,Egemsesteenweg 71,8700 Tielt,,Non,,A convenir,4,,,,,260 m²,Non,,Non,Oui,Oui,2,,,,,1,,2,Gaz,,,Sud,4,,,Oui,Oui,2826 m²,Oui,210 kWh/m²/an,,,,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,Oui,,20250603-0003614254-RES-1,,,,,,,,,,,,,,,204 m²,,,,,,16 m,126 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8780/oostrozebeke/rbt72719,RBT72719,Maison à vendre,349000,Veldstraat 73,8780 Oostrozebeke,Normal,Non,,,3,,,,,145 m²,Non,,Non,Oui,,,,,,,2,,2,Gaz,,,,3,,,,Oui,146 m²,Oui,79 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,58 m²,Non,Non,Non,Non,Non,,Non,,Oui,,20250525-0003609852-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8710/ooigem/rbt72718,RBT72718,Maison à vendre,899000,Wielsbeeksestraat 36,8710 Ooigem,Normal,Non,1941,A l’acte,5,,,,,,Non,,Non,Oui,Oui,1,,,,,2,,4,Non specifié,,,,4,,2,Oui,,1330 m²,Oui,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Oui,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt72717,RBT72717,Maison à vendre,358500,Herpelsstraat lot 19,8530 Harelbeke,Nouveau,Non,2026,,4,,,,,154 m²,Non,,Non,Oui,,,,,,,1,,2,Non specifié,,,Sud,2,,1,Oui,,195 m²,Oui,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Oui,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt72716,RBT72716,Maison à vendre,358500,Herpelsstraat lot 16,8530 Harelbeke,Nouveau,Non,2026,,4,,,,,152 m²,Non,,Non,Oui,,,,,,,1,,2,Non specifié,,,Sud,2,,1,Oui,,195 m²,Oui,,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Oui,Non,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8501/heule/rbt72715,RBT72715,Maison à vendre,319000,Oude Ieperseweg 41,8501 Heule,Normal,Non,,A convenir,4,,,,,,Non,,Non,Non,,,,,,,1,,1,Gaz,,,Sud,2,,,Oui,,245 m²,Oui,256 kWh/m²/an,,21/03/2031,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,160 m²,Oui,,20210321-0002389642-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt72714,RBT72714,Maison à vendre,199000,Familie Devosstraat 18,8880 Sint-Eloois-Winkel,À rénover,Non,1968,A l’acte,3,,,,,168 m²,Non,,Non,Oui,Oui,1,,,,,1,,1,Mazout,,,,3,,,Oui,Oui,360 m²,Oui,729 kWh/m²/an,,01/04/2035,,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,,20 m²,Non,Non,Non,Non,Non,,Non,200 m²,Oui,,20250401-0003567492-RES-2,,,,,,,,,,,,,,,,,,,,,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8531/bavikhove/rbt72713,RBT72713,Maison à vendre,385000,Koeksken 16,8531 Bavikhove,Normal,Non,1975,A l’acte,3,,,,,205 m²,Non,,Non,Non,Oui,2,,,,,1,,2,Electrique,,,,4,,,Oui,,677 m²,Oui,394 kWh/m²/an,,,,pas d'application,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,Oui,,20250224-0003538449-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt72712,RBT72712,Maison à vendre,99000,Menenstraat 6,8880 Ledegem,À rénover,Non,,A convenir,4,,,,,150 m²,Non,,Non,Non,,,,,,,1,,2,Gaz,,,Est,3,,,Oui,Oui,240 m²,Oui,691 kWh/m²/an,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,20 m²,Non,Non,Non,Non,Non,,Non,100 m²,Oui,,20240814-0003340742-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1020/laeken/rbt72710,RBT72710,Maison à vendre,485000,Rue du Champ de l'Eglise 13,1020 Laeken,Normal,Non,1953,,4,,,,,208 m²,Non,,Non,Non,,,,,,,2,,,Gaz,,,Ouest,,3,,,,170 m²,,199 kWh/m²/an,,18/12/2034,,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,,,20241218-0000699272-01-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2400/mol/rbt72708,RBT72708,Maison à vendre,499000,Heiloopweg 28,2400 Mol,Normal,Non,2024,,3,,,,,200 m²,Non,,Non,Oui,Oui,,,,,,1,,2,Electrique,,,,3,,1,Oui,Oui,585 m²,,40 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Oui,Non,300 m²,,,13025-G-OMV_2022059771/EP18941/SV/B047/D01,,,,,,,,,,,,,,,,,,,,,9 m,,,,,,,,,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9160/lokeren/rbt72707,RBT72707,Maison à vendre,,Van Duysestraat 25-25A,9160 Lokeren,Normal,Non,1965,,2,,,,,,Non,,Non,Oui,Oui,1,,,,,1,,2,Gaz,,,,3,,,Oui,,,,354 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1700/dilbeek/rbt72704,RBT72704,Maison à vendre,450000,,1700 Dilbeek,Normal,Non,1996,A convenir,3,,,,,150 m²,Non,,Non,Non,Oui,1,,,,,1,1,2,Gaz,,,Nord-est,3,2,2,Oui,Oui,411 m²,Oui,229 kWh/m²/an,,,,pas d'application,,,Non,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,30 m²,Non,Non,Non,Non,Non,Oui,Non,,Oui,,20250430-0003590546-RES-1,,,,,,,,,,,,,,,,,,,,,,30 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1160/auderghem/vbc91654,VBC91654,Maison à vendre,499000,,1160 Auderghem,À rénover,,,,6,21 m²,15 m²,10 m²,10 m²,240 m²,Non,21 m²,,,,,,,,,3,,4,,,,Nord-est,2,,,Oui,Oui,260 m²,,,,,,,,,,Information non communiquée,Information non communiquée,,10 m²,,,,,,,,40 m²,,,,,,,,,,,7 m²,,,,,,,,,,,,Sud-ouest,7 m,,,,,7 m,,Sud-ouest,,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1480/saintes/vbc91653,VBC91653,Maison à vendre,209000,,1480 Saintes,,Non,,Immédiatement,2,,,,,108 m²,Non,30 m²,Non,Oui,,,,,,,1,,1,Gaz,,,,,2,,,,,,501 kWh/m²/an,,28/09/2029,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,,,20190928008160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc91652,VBC91652,Appartement à vendre,365000,Rue Neerveld 105 A2.02.2,1200 Woluwe-Saint-Lambert,Nouveau,,2025,,1,14 m²,,,,71 m²,Non,29 m²,Oui,,Oui,1,173,Super équipée,,,1,1,1,,Double vitrage,Oui,,2,6,,,Oui,,,95 kWh/m²/an,,,20,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,2,5 m²,,,,,,,Oui,,Oui,Non,,,,,,,,,,,,,,,,,,,,Oui,Sud,,,,,,,,,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2260/westerlo/rbt72701,RBT72701,Maison à vendre,899000,Boskant 8,2260 Westerlo,À rénover,Non,1980,,4,,,,,550 m²,Non,87 m²,Non,Non,Oui,,,,,,3,,4,Mazout,,,Ouest,4,2,,Oui,,6680 m²,Oui,660 kWh/m²/an,,19/05/2035,,"oui, attestation non conforme",,,Oui,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,5985 m²,,Oui,20250519-0003604788-RES-1,,,,,,,,,,,,,,,695 m²,,Non,,,,18 m,75 m,,,,,,,,,,,,,,,,,,,Zone d'extension d'habitat,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1790/affligem/rbt72700,RBT72700,Appartement à vendre,298000,Brusselbaan 164,1790 Affligem,Normal,Non,1970,,3,,,,,160 m²,Non,52 m²,Non,Non,Oui,1,,,,,1,,2,Gaz,,,Sud,,2,4,,Oui,,Oui,319 kWh/m²/an,,03/03/2035,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,80 m²,Non,Non,Non,Non,Non,,Non,,Oui,,3543571,,,,,,,,,,,,,,,220 m²,,Non,,,,,29 m,,,,,,,,,,,,,7 m²,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc91651,VBC91651,Maison à vendre,185000,Rue d'Ans 48,4000 Liège,,Non,,A l’acte,3,,,,,123 m²,,,Non,Oui,,,,,,,,1,1,Gaz,Double vitrage,,,2,2,,Oui,Oui,226 m²,,423 kWh/m²/an,,,,,,,Non,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,,20241208010717,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8310/assebroek/rwc39946,RWC39946,Maison à vendre,295000,Pioenstraat 1,8310 Assebroek,Normal,Non,1968,A l’acte,4,12 m²,13 m²,13 m²,18 m²,252 m²,,47 m²,,Oui,Oui,,1,Semi-équipée,Indépendante,23 m²,1,,,Gaz,Double vitrage,,Sud-ouest,3,,1,Oui,Oui,324 m²,Oui,412 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,,25 m²,Oui,,,Oui,Oui,,,85 m²,Oui,,20250616-0003625653-RES-1,,,,Oui,Oui,,,7 m²,,,,,,,,,Non,Non,,Sud-est,12 m,,Non,Oui,21 m²,27 m,,Sud-est,44 m²,,,Oui,,,13 m²,,,Non,pas d'application,19 m²,,,,,,,,,252 m²,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc91646,VBC91646,Appartement à vendre,299000,Rue Wazon 87,4000 Liège,Excellent,Non,,A l’acte,2,14 m²,13 m²,,,115 m²,Non,,,,Oui,,,,,,1,,,,,Non,,3,1,1,Oui,,,,293 kWh/m²/an,33762 kWh/an,10/04/2035,72,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,1,,,,,,,,Non,3000 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vbc91642,VBC91642,Villa à vendre,1590000,,1180 Uccle,Normal,,1959,Immédiatement,4,35 m²,14 m²,16 m²,15 m²,450 m²,Non,87 m²,Oui,Oui,Oui,2,,Super équipée,,,3,3,3,Mazout,,Non,Nord-ouest,3,2,2,Oui,Oui,412 m²,Oui,384 kWh/m²/an,177031 kWh/an,02/04/2031,100,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,60 m²,,,,,,,Non,233 m²,Oui,Non,,,,,Oui,,,,,,,,,,,,,,,,Est,24 m,,,,,24 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5570/felenne/vbc91639,VBC91639,Maison à vendre,380000,,5570 Felenne,Excellent,,,A l’acte,3,,,,,251 m²,Non,,,Oui,,,,Equipée,Américaine,,3,,,,Double vitrage,,,4,2,1,Oui,Oui,1444 m²,,380 kWh/m²/an,95576 kWh/an,17/03/2034,77,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Non,1193 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1630/linkebeek/vbc91634,VBC91634,Maison à vendre,745000,Perkstraat 63,1630 Linkebeek,À rénover,Non,1960,A l’acte,4,,,,,166 m²,Non,42 m²,Non,Non,,,,,,,1,,1,,,,,4,,3,Oui,Oui,1653 m²,Oui,906 kWh/m²/an,,19/04/2033,,"oui, attestation non conforme",,,,Risque moyen,Information non communiquée,,30 m²,Non,Non,Non,Non,Non,,Non,1487 m²,Oui,,,,,,,,,,,,,,,,,166 m²,,,,,,,46 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8650/merkem/rbt72696,RBT72696,Maison à vendre,238000,Kouterstraat 83,8650 Merkem,À rénover,Non,1930,A l’acte,3,,,,,168 m²,Non,,Non,Oui,Oui,1,,,,,1,,2,,,,Nord-est,4,,,Oui,Oui,4314 m²,,1022 kWh/m²/an,,,,pas d'application,,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,,,,20250122-0003511371-RES-1,,,,,,,,,,,,,,,288 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8920/langemark/rbt72695,RBT72695,Maison à vendre,289000,Markt 36,8920 Langemark,À rénover,Non,1930,A l’acte,5,,,,,246 m²,Non,,Non,Oui,Oui,1,,,,,1,,3,Mazout,,,Sud-est,2,,,Oui,Oui,731 m²,,592 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,,Non,550 m²,,,20230211-000280617-8,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,
