ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Caves,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Surface_totale_du_terrain,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Panneaux_solaires,Alarme_antieffraction,Profondeur_du_terrain,Balcon,Référence_PEB,Affectation_urbanistique_la_plus_récente,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Air_conditionné,Garage,Nombre_de_Garages,Étage_de_lappartement,Parlophone,Orientation_du_jardin,Surface_constructible,Surface_du_séjour,Surface_de_la_cuisine,Panneaux_solaires_thermiques,Chauffage_au_sol,Domotique,Porte_daccès_sécurisée,Attestation__Citernes_à_mazout,Surface_chambre_à_coucher_4,Surface_salle_à_manger,Niveau_E,Niveau_K,Attestation__Asbuilt,Citerne_à_eau_de_pluie,Surface_des_caves,Surface_de_lades_salles_de_bain,Feu_ouvert,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,HammamSaunaJacuzzi,Attestation__Installation_électrique__Validité,Adoucisseur_deau,Surface_du_grenier,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Maison_basse_énergie,Surface_du_garage,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Appartement_de_service,Niveau_S,Surface_de_la_véranda,Surface_du_dressing,Compteur_Bihoraire
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs81528,RBS81528,Maison à vendre,409000,Wildebamp 12,3800 Saint-Trond,Normal,,1992,A l’acte,5,,,,256 m²,Non,,Semi-équipée,,2,,,Gaz,,Non,,,,,,,Non,,Oui,,450 m²,,,,,,223 kWh/m²/an,,,,pas d'application,Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,20230404-0002855571-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs80803,RBS80803,Appartement à vendre,175000,Prins Albertlaan 52 205,3800 Saint-Trond,,,1972,,2,16 m²,11 m²,,80 m²,,Oui,,,1,,1,,,Oui,,,,,,,,,,,,,,Oui,Oui,,276 kWh/m²/an,,,,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20220426-0002589198-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,2,,,,28 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs77105,RBS77105,Appartement à vendre,225000,Luikerstraat 27 201,3800 Saint-Trond,,,1978,,2,,,,95 m²,Non,,,,1,,1,,,Oui,,Sud-ouest,2,,3,,Non,,Oui,10 m²,,,,Oui,Oui,,87 kWh/m²/an,,,,"oui, attestation non conforme",Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20250218-0001827095-RES-2,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs76038,RBS76038,Appartement à vendre,285000,Naamsevest 10 001,3800 Saint-Trond,Nouveau,Non,2024,,2,,,,99 m²,,Non,,,1,,1,,,,,,2,,,,Oui,,Oui,28 m²,,,,Oui,Oui,Non,,,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,0,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs74332,RBS74332,Maison à vendre,339000,Borgwormsesteenweg 5,3800 Saint-Trond,,,1962,,3,12 m²,13 m²,12 m²,186 m²,,,,,1,,1,Mazout,Double vitrage,,,,4,,1,,Oui,,Oui,,972 m²,,,,Oui,,419 kWh/m²/an,,,,"non, pas d'attestation",Oui,,,Pas de risque d’inondation,Information non communiquée,,Oui,,Oui,Oui,,,Oui,,,20250226-0003539837-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,Oui,1,,,Sud-est,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 m²,,,,,28 m²,,,,,,,,,,,6 m²,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs73820,RBS73820,Appartement à vendre,329000,Luikersteenweg 37 2,3800 Saint-Trond,Normal,,1990,A convenir,3,,,,146 m²,Non,,Super équipée,,1,,,Gaz,,Non,,,,,,1,Non,,Non,,,,,,,,196 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,20241204-0003465671-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs70842,RBS70842,Appartement à vendre,285000,Schepen Dejonghstraat 31 301,3800 Saint-Trond,Normal,,2012,A l’acte,2,,,,91 m²,Non,,Super équipée,,1,,,Gaz,,Non,,,,,,,Non,,Oui,,,,,,,,113 kWh/m²/an,,,,pas d'application,Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,20250121-0003510560-RES-1,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs67413,RBS67413,Appartement à vendre,199000,Kwadensteenweg 73 105,3800 Saint-Trond,,,1982,,2,15 m²,12 m²,,83 m²,,Oui,Equipée,,1,,1,Gaz,Double vitrage,Oui,,,,,,1,,,Oui,,,,,Oui,Oui,,253 kWh/m²/an,,,,"oui, attestation non conforme",Oui,,,Information non communiquée,Information non communiquée,,,,,Oui,,,,,,20250213-0003529364-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,Oui,,,1,,,,29 m²,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs42498,RBS42498,Appartement à vendre,209000,Tiensesteenweg 52 301,3800 Saint-Trond,,,,A l’acte,2,,,,74 m²,Non,,,,1,,2,,,Oui,,Sud-ouest,3,,4,,Non,,Non,,,,,,,,109 kWh/m²/an,,,,pas d'application,Non,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20240827-0002308418-RES-1,,,,,,3,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs64537,RBS64537,Appartement à vendre,245000,Luikersteenweg 549 103,3800 Saint-Trond,,Non,1992,A l’acte,2,,,,106 m²,,Non,,,1,,1,Electrique,Double vitrage,Non,Non,Sud,,,1,,,,Oui,18 m²,,,,,,Non,328 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,Non,,Non,20250129-0003534318-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Oui,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs63738,RBS63738,Maison à vendre,675000,Zavelkuil 29,3800 Saint-Trond,Normal,,1850,A convenir,2,,,,216 m²,Non,,Semi-équipée,,1,,,Mazout,,Non,,,,,,,Oui,,Non,,18695 m²,,,,,,410 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,20240908-0003359736-RES-1,Zone agricole d'intérêt paysager,,,Oui,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs60525,RBS60525,Maison à vendre,780000,Terwouwenstraat 81,3800 Saint-Trond,Excellent,,2004,,5,13 m²,14 m²,13 m²,,,Oui,,,2,,4,,,,,,4,,,,Oui,,Oui,50 m²,1190 m²,,,,Oui,,164 kWh/m²/an,,,,"oui, attestation conforme",Oui,,,Pas de risque d’inondation,Information non communiquée,,,,Oui,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,Sud-est,,40 m²,,,,,,,12 m²,,,,,,44 m²,,,,,,,,,,,,,,,,29 m²,,,11 m²,,,,,,,,,,,,,7 m²,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs60225,RBS60225,Maison à vendre,385000,Schurhoven 10,3800 Saint-Trond,,Non,1987,A l’acte,4,,,,235 m²,Non,Non,Semi-équipée,,1,,2,,,Non,,Sud-ouest,4,,,4,Oui,,,,,,,Oui,Oui,,224 kWh/m²/an,,,,"oui, attestation non conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,20250119-0003507945-RES-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs56549,RBS56549,Maison à vendre,289000,Kampveld 43,3800 Saint-Trond,Normal,,1973,A convenir,3,,,,112 m²,Non,,Semi-équipée,,1,,,Mazout,,Non,,,,,,,Oui,,Non,,421 m²,,,,,,286 kWh/m²/an,,,,"oui, attestation conforme",,,Non,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,20250204-0002016456-RES-2,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs53777,RBS53777,Maison à vendre,297000,Vissegatstraat 36,3800 Saint-Trond,Normal,,1900,A l’acte,2,,,,86 m²,Non,,Super équipée,,1,,,Electrique,,Non,,,,,,,Oui,,Non,,90 m²,,,,,,58 kWh/m²/an,,,,"oui, attestation conforme",,Non,Non,Information non communiquée,Information non communiquée,,,,,,,Oui,,,,20240321-0003180953-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs06172,RBS06172,Appartement à vendre,229999,Kazernevest 1/bus 201,3800 Saint-Trond,Normal,,1875,Immédiatement,2,22 m²,14 m²,,100 m²,,,Non équipée,,1,,1,Gaz,Double vitrage,,,Nord,,,2,,,,Oui,27 m²,,,Oui,,Oui,,325 kWh/m²/an,0 kWh/an,,,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,Non,Non,,,Non,Non,,,0002625155-RES-1,,,Non,,,2,Non,,,33 m²,8 m²,Non,Non,Non,Non,"non, pas d'attestation",,,,,Non,,,,Non,,,,,,,,,,Non,,,,,,,,Non,,,,,,Oui,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs40287,RBS40287,Maison à vendre,549000,Nachtegaal 22,3800 Saint-Trond,,,2004,,4,20 m²,20 m²,12 m²,380 m²,,,,,1,,1,,,,,,4,,,,Oui,,Oui,24 m²,945 m²,,,,,,,,,,"oui, attestation non conforme",Oui,Oui,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20240704-0003209422-KNR-1,Zone agricole,,,,,,,Sud-ouest,,41 m²,,,,,,,40 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs35627,RBS35627,Maison à vendre,385000,Naamsesteenweg 435,3800 Saint-Trond,,,1977,,3,22 m²,13 m²,12 m²,245 m²,,,,,1,,1,,,,,,,,,,Oui,,,,3080 m²,38 m,,,,,302 kWh/m²/an,,,,"oui, attestation non conforme",Oui,Oui,,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,20241008-0003392040-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,1,,,Nord-ouest,,41 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,68 m²,,,,,,31 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbs31126,RBS31126,Appartement à vendre,238000,Stationsstraat 2 104,3800 Saint-Trond,,,1968,A l’acte,2,,,,103 m²,Non,,,,1,,1,,,Oui,,Sud,2,,5,,Non,,Oui,,,,,,Oui,,158 kWh/m²/an,,,,"oui, attestation non conforme",Oui,,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20240918-0003375887-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,1,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbs30768,RBS30768,Maison à vendre,569000,Melveren-Centrum 182,3800 Saint-Trond,Normal,,1971,A l’acte,15,,,,408 m²,Non,,Semi-équipée,,,5,4,Mazout,,Non,,,,,,,Non,,Non,,1133 m²,,,,,,,,,,pas d'application,,,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,20241230-0003492326-KNR-1,Zone agricole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbn39005,RBN39005,Maison à vendre,159000,Naamsesteenweg 142,3800 Saint-Trond,,,1940,,3,,,,,Non,,Semi-équipée,,1,,1,,,Non,,Ouest,2,,,,Non,,Non,,,,,,Oui,,717 kWh/m²/an,,,,"oui, attestation non conforme",,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20240704-0003299903-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87287,RBR87287,Appartement à vendre,239000,Halmaalweg 9 001,3800 Saint-Trond,Nouveau,,,,1,,,,74 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,0,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87286,RBR87286,Appartement à vendre,399000,Halmaalweg 9 002,3800 Saint-Trond,Nouveau,,,,3,,,,120 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,0,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87285,RBR87285,Appartement à vendre,209000,Halmaalweg 9 101,3800 Saint-Trond,Nouveau,,,,1,,,,58 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,1,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87284,RBR87284,Appartement à vendre,189000,Halmaalweg 9 102,3800 Saint-Trond,Nouveau,Non,,,1,,,,58 m²,,Non,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,Non,,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,Non,Non,Non,Non,Non,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,1,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87283,RBR87283,Appartement à vendre,339000,Halmaalweg 9 103,3800 Saint-Trond,Nouveau,,,,3,,,,109 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,1,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87282,RBR87282,Appartement à vendre,399000,Halmaalweg 9 201,3800 Saint-Trond,Nouveau,,,,3,,,,118 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,2,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87281,RBR87281,Appartement à vendre,325000,Halmaalweg 9 301,3800 Saint-Trond,Nouveau,,,,2,,,,93 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,3,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87280,RBR87280,Appartement à vendre,249000,Tiensesteenweg 90 001,3800 Saint-Trond,Nouveau,,,,1,,,,69 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,0,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87277,RBR87277,Appartement à vendre,299000,Tiensesteenweg 90 102,3800 Saint-Trond,Nouveau,,,,2,,,,90 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,1,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr87276,RBR87276,Appartement à vendre,319000,Tiensesteenweg 90 202,3800 Saint-Trond,Nouveau,,,,2,,,,90 m²,,,,,,,,,,Oui,,,2,,,,Oui,,Oui,,,,,,,,,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,2,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr77496,RBR77496,Appartement à vendre,279000,Tiensesteenweg 50 201,3800 Saint-Trond,,,2002,,2,,,,91 m²,,Oui,Equipée,,1,,1,Gaz,Double vitrage,Oui,,,,,,,Oui,,Oui,,,,,Oui,Oui,,158 kWh/m²/an,,,,"oui, attestation conforme",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,20230320-0002842650-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,2,Oui,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbr73503,RBR73503,Appartement à vendre,155000,Toekomststraat 9 201,3800 Saint-Trond,,,1966,A l’acte,3,,,,70 m²,Non,,Super équipée,,1,,1,,,Oui,,Nord,2,,3,,Non,,Oui,,,,,Oui,Oui,,267 kWh/m²/an,,,,"oui, attestation non conforme",Oui,Non,Non,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,20241007-0003396530-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,Oui,,2,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/3800/saint-trond/rbq46241,RBQ46241,Immeuble mixte à vendre,339000,Stapelstraat 56,3800 Saint-Trond,Normal,,1850,,2,,,,217 m²,Non,,Super équipée,,1,,,Gaz,,Non,,,,,,,Non,,Oui,,94 m²,,,,,,,,,,pas d'application,,,Non,Information non communiquée,Information non communiquée,,,,,,,,,,,20210805-0002441262-KNR-1,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbo09453,RBO09453,Maison à vendre,265000,Diesterstraat 58,3800 Saint-Trond,,,1850,,2,11 m²,8 m²,,270 m²,,,,,2,,1,Gaz,Double vitrage,,,,,,,,,,,,160 m²,,,Oui,Oui,,336 kWh/m²/an,,,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Oui,,,,,,,,,,20231124-0003042809-RES-1,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,,,,,21 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbo08790,RBO08790,Maison à vendre,849000,Engelmanshoven-Dorp 51,3800 Saint-Trond,,Non,1875,A l’acte,6,,,,486 m²,,Non,Equipée,,2,,8,Gaz,Double vitrage,Non,Non,,2,,3,30,,,,,20410 m²,,,,,Non,359 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Oui,Non,Non,Non,Non,Non,,Non,,Non,20220922-0002680689-RES-1,Zone agricole d'intérêt paysager,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbn66265,RBN66265,Maison à vendre,340000,Kortenbosstraat 233B,3800 Saint-Trond,Nouveau,,2022,,3,,,,154 m²,Non,,Semi-équipée,,1,,2,Gaz,,Non,,,3,,,,Oui,,Non,,341 m²,,,,,,48 kWh/m²/an,,,,"oui, attestation conforme",Oui,Non,Non,Information non communiquée,Information non communiquée,,,,,,,Oui,,,,71053-OMV_2019065397/EP00869/A001/D01/SD001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3800/saint-trond/rbm91744,RBM91744,Maison à vendre,750000,Begijnhof 60,3800 Saint-Trond,Normal,,,A l’acte,4,,,,200 m²,Non,,Super équipée,,1,,2,Gaz,,Non,,Sud-est,2,,,,Oui,,Oui,,310 m²,,,Oui,Oui,,235 kWh/m²/an,,,,pas d'application,Oui,,Non,Pas de risque d’inondation,Information non communiquée,Oui,,,,,,,,,,20221208-0002748812-RES-1,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbm58978,RBM58978,Appartement à vendre,329000,Grote Markt 26 301,3800 Saint-Trond,,,1850,,2,13 m²,17 m²,,90 m²,,,Equipée,,2,,1,Gaz,Double vitrage,Oui,,,,,,,,,Oui,14 m²,,,,Oui,Oui,,154 kWh/m²/an,,,,"non, pas d'attestation",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,20240703-0003280375-RES-1,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,Oui,,,3,,,,36 m²,10 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/3800/saint-trond/rbj89035,RBJ89035,Appartement à vendre,135000,Houtmarkt 26 201,3800 Saint-Trond,,,1991,,1,,,,45 m²,Non,,,,1,,1,,,Non,,,2,,3,,Non,,Oui,,,,,,,,149 kWh/m²/an,,,,"oui, attestation conforme",Oui,,,Information non communiquée,Information non communiquée,,,,,,,,,,,20241109-0003436019-RES-1,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
