ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_habitable,Meublé,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Ascenseur,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Attestation__Installation_électrique,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Nombre_de_salles_de_bain,Profondeur_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Emission_de_CO2,Surface_du_bureau,Surface_de_la_terrasse,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_des_caves,Surface_du_grenier,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Équipement_de_la_cuisine,Surface_de_la_cuisine,Type_de_vitrage,Largeur_de_la_façade,Raccordé_à_leau_courante,Panneaux_solaires,Conso_annuelle_totale_dénergie_primaire,Largeur_du_terrain_à_rue,Accessible_aux_moins_valides,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Nombre_détages_de_limmeuble,Type_de_cuisine,Surface_de_lades_salles_de_bain,Raccordé_aux_égouts,Piscine_extérieure,Permis_de_bâtir_obtenu,Surface_salle_à_manger,Alarme_antieffraction,Orientation_du_jardin,Raccordé_au_gaz_de_ville,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Porte_de_garage_motorisée,Station_de_charge_électrique,Adoucisseur_deau,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Appartement_de_service,Orientation_de_la_terrasse,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Surface_du_dressing,Maison_basse_énergie,Panneaux_solaires_thermiques,Compteur_deau_individuel,Surface_de_la_véranda,Affectation_urbanistique_la_plus_récente,Étage_de_lappartement,Surface_totale,Attestation__Installation_électrique__Validité,Clef_électronique,Balcon,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Niveau_S
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91757,VBC91757,Appartement à vendre,438000,Avenue de la Brabançonne 18,1000 Bruxelles,Excellent,,,A l’acte,2,116 m²,Non,50 m²,,,,,,,,Oui,,,1,Gaz,Oui,,2,,Oui,,Oui,,,,,Information non communiquée,Information non communiquée,1,,109 kWh/m²/an,,,28,,16 m²,17 m²,14 m²,,,,,,,,Super équipée,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/9506/schendelbeke/rbt72766,RBT72766,Villa à vendre,424000,Ganzestraat 90,9506 Schendelbeke,Excellent,Oui,1968,A l’acte,3,233 m²,Non,32 m²,Oui,Oui,,,,,,Oui,1,,2,Gaz,Non,Nord,4,3,Oui,500 m²,Oui,691 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,218 kWh/m²/an,,12/03/2035,,,30 m²,14 m²,12 m²,22 m²,10 m²,,,,1,,,,,13 m,Oui,Oui,,13 m,,Non,,2,,,Oui,,Non,,,,Oui,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72751,RBT72751,Appartement à vendre,259000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,1,75 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,6 m²,,,,,,,,,,,,,,Oui,,,,,,,3,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2240/zandhoven/rbt72750,RBT72750,Penthouse à vendre,362000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,2,96 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,19 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72749,RBT72749,Appartement à vendre,251250,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,1,73 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,8 m²,,,,,,,,,,,,,,Oui,,,,,,,3,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72748,RBT72748,Appartement à vendre,400000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,1,90 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,Oui,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,14 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72747,RBT72747,Appartement à vendre,321000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,1,85 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,11 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72746,RBT72746,Appartement à vendre,400000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,2,95 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,22 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72745,RBT72745,Appartement à vendre,359000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,2,103 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"non, pas d'attestation",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,12 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72744,RBT72744,Appartement à vendre,332000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,2,91 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,13 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2240/zandhoven/rbt72743,RBT72743,Appartement à vendre,279000,Langestraat 27,2240 Zandhoven,Nouveau,Non,2023,Immédiatement,1,80 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,,1,,Oui,Est,2,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,,,,,,12 m²,,,,,,,,,,,,,,Oui,,,,,,,2,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6280/gerpinnes/vbc91755,VBC91755,Maison à vendre,230000,Rue Léon Bockoltz 14,6280 Gerpinnes,Normal,Non,,A l’acte,3,165 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,2,Non specifié,Non,,,,,,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,1,,273 kWh/m²/an,,,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6280/gerpinnes/vbc91754,VBC91754,Maison à vendre,140000,Rue Léon Bockoltz 7,6280 Gerpinnes,À rénover,Non,,A convenir,4,90 m²,Non,27 m²,Non,Non,Non,Non,Non,Non,Non,,,,1,,Non,,2,,,,,53 m²,53 m²,pas d'application,,Information non communiquée,Information non communiquée,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4720/la-calamine/vbc91753,VBC91753,Maison à vendre,215000,Cité Belle-Vue 32,4720 La Calamine,,Non,1958,,3,95 m²,,,Non,Oui,Non,Non,Non,Non,Non,Oui,,,,Mazout,,,,,Oui,337 m²,,,,,,Information non communiquée,Information non communiquée,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2880/hingene/rbt72741,RBT72741,Maison à vendre,449000,Het Zand 10,2880 Hingene,,Non,1981,A l’acte,3,157 m²,Non,34 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,2,,Non,Ouest,4,3,Oui,,Oui,1136 m²,157 m²,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,412 kWh/m²/an,20210927-0002469452-RES-1,27/09/2031,,,25 m²,,,,,,,,,,,,,,Oui,,,,,,,1,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,Zone d'extension d'habitat,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9900/eeklo/rwc39949,RWC39949,Maison à vendre,115000,Lekestraat 21,9900 Eeklo,À rénover,Non,,A l’acte,2,120 m²,,21 m²,Non,Non,Non,,,,Oui,Oui,,,,Non specifié,,,2,,Oui,146 m²,Oui,206 m²,,,,Pas de risque d’inondation,Information non communiquée,,,1502 kWh/m²/an,3627548,,,,,,,,,,,,1,24 m²,,,Simple vitrage,5 m,Oui,,,5 m,,,,,,,Oui,Non,,,Non,,,,,Oui,,,,,,Non,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,
https://immovlan.be/fr/detail/maison/a-vendre/6200/chatelet/vbc91750,VBC91750,Maison à vendre,100000,Rue de la Maladrerie 73,6200 Châtelet,À rénover,Non,,A l’acte,3,,,,Non,Oui,Non,Non,Non,Non,Non,,,,1,Gaz,,,2,,Oui,,Oui,163 m²,,,,Information non communiquée,Information non communiquée,1,,361 kWh/m²/an,20250318007821,,,,,,,,,,,,,,,,Double vitrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5580/rochefort/vbc91749,VBC91749,Maison à vendre,229000,Rue du Fays 4,5580 Rochefort,Normal,Non,,,3,162 m²,Non,27 m²,,,,,,,,Oui,1,1,2,Mazout,Non,,2,5,Oui,,Oui,492 m²,,"non, pas d'attestation",,Risque élevé,Information non communiquée,2,,220 kWh/m²/an,,05/06/2035,54,,,15 m²,14 m²,24 m²,,,,,,20 m²,Equipée,14 m²,Double vitrage,,,,37597 kWh/an,,Non,,,3,Américaine,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4030/grivegnee/vbc91746,VBC91746,Maison à vendre,84000,Impasse Demeuse 5,4030 Grivegnée,À rénover,Oui,1849,A l’acte,2,50 m²,Non,,Oui,Oui,,Oui,,,,,,1,1,Gaz,Non,Nord,2,,,,,41 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,1,,303 kWh/m²/an,,08/10/2031,,,,19 m²,13 m²,,,,,,,,,,Double vitrage,5 m,Oui,,26084 kWh/an,5 m,Non,Non,,1,,,Oui,Non,Non,12 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91745,VBC91745,Appartement à vendre,329000,Avenue de la Couronne 388,1050 Ixelles,À rénover,Oui,1934,A l’acte,2,103 m²,Non,,,,,,,,,,,1,1,Gaz,Non,,2,,,,Oui,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,253 kWh/m²/an,,,,,3 m²,12 m²,14 m²,,,,,,,,Super équipée,,,7 m,Oui,,,7 m,Non,,,4,,,Oui,Non,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7600/peruwelz/vbc91742,VBC91742,Maison à vendre,350000,Grand Place 13,7600 Péruwelz,,Non,,A l’acte,5,363 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,1,1,Gaz,Non,,2,,Oui,,,440 m²,,pas d'application,,Information non communiquée,Information non communiquée,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2170/merksem/rbt72732,RBT72732,Maison à vendre,424000,Du Chastellei 111,2170 Merksem,Normal,Non,,A l’acte,3,160 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Non,,2,,Oui,,Oui,88 m²,57 m²,pas d'application,Non,Pas de risque d’inondation,Information non communiquée,1,17 m,197 kWh/m²/an,2665170,31/08/2032,,,,,,,,,,,,,,,,5 m,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2170/merksem/rbt72730,RBT72730,Maison à vendre,299500,Lindeboomplein 20,2170 Merksem,À rénover,Non,1950,A l’acte,3,181 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,,1,,Gaz,Non,,2,,Oui,67 m²,,177 m²,88 m²,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,1,31 m,531 kWh/m²/an,3601352,14/05/2035,,,,,,,,,,,,,,,,6 m,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1325/chaumont-gistoux/vbc91738,VBC91738,Villa à vendre,665000,,1325 Chaumont-Gistoux,Normal,Non,1983,A l’acte,5,365 m²,Non,,Oui,,,,,,,Oui,4,2,,Mazout,Non,,4,,Oui,,Oui,1612 m²,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2,,302 kWh/m²/an,,,,,,63 m²,18 m²,12 m²,,,,,,,Super équipée,,Double vitrage,,Oui,,110262 kWh/an,,Non,,,1,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1380/lasne/vbc91737,VBC91737,Maison à vendre,1350000,,1380 Lasne,Normal,Non,1960,,4,250 m²,Non,,Oui,,,,,,,Oui,1,2,2,Mazout,Non,,4,,Oui,7800 m²,Oui,7800 m²,,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,4,,407 kWh/m²/an,,08/01/2035,,,100 m²,18 m²,17 m²,12 m²,11 m²,,,,,,Super équipée,,Double vitrage,,Oui,,,,Non,,,,,,Non,Oui,,,Oui,Sud-ouest,,,,,,,,,,,,,,,Oui,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1390/grez-doiceau/vbc91736,VBC91736,Villa à vendre,665000,,1390 Grez-Doiceau,Normal,Non,1983,A l’acte,5,365 m²,Non,,Oui,,,,,,,Oui,4,2,,Mazout,Non,,4,,Oui,,Oui,1612 m²,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,2,,302 kWh/m²/an,,,,,,63 m²,18 m²,12 m²,,,,,,,Super équipée,,Double vitrage,,Oui,,110262 kWh/an,,Non,,,1,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2020/anvers/rbt72728,RBT72728,Appartement à vendre,195000,Landbouwstraat 23 1,2020 Anvers,Normal,Non,1959,A l’acte,2,83 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Non,,2,,,,,,88 m²,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,25 m,192 kWh/m²/an,20250307-0003547280-RES-1,07/03/2035,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",1,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2610/wilrijk/rbt72727,RBT72727,Maison à vendre,329000,Krijgslaan 264,2610 Wilrijk,Normal,Non,1936,A l’acte,2,111 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,,Non,Nord,2,,Oui,61 m²,,141 m²,74 m²,"oui, attestation non conforme",Non,Pas de risque d’inondation,Information non communiquée,1,30 m,231 kWh/m²/an,,24/03/2033,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/5630/cerfontaine/vbc91715,VBC91715,Maison à vendre,189000,fontaines 40,5630 Cerfontaine,Normal,Non,,,3,218 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,2,Mazout,Non,,3,,Oui,,,450 m²,,pas d'application,,Information non communiquée,Information non communiquée,1,,360 kWh/m²/an,20250608003457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2580/putte/rbt72721,RBT72721,Appartement à vendre,290000,Mechelbaan 451 0003,2580 Putte,Normal,Non,2008,A l’acte,2,91 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,1,,1,Gaz,Oui,Sud-est,,,,,Oui,,,"oui, attestation conforme",Non,Pas de risque d’inondation,Information non communiquée,1,,113 kWh/m²/an,20250509-0003596899-RES-1,09/05/2035,,,,,,,,,,,,,,,,,Oui,,,,,,,3,,,,,,,,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",2,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8700/tielt/rbt72720,RBT72720,Villa à vendre,729000,Egemsesteenweg 71,8700 Tielt,,Non,,A convenir,4,260 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,2,Gaz,Non,Sud,4,,Oui,,Oui,2826 m²,204 m²,pas d'application,,Pas de risque d’inondation,Information non communiquée,1,126 m,210 kWh/m²/an,20250603-0003614254-RES-1,,,,,,,,,,,,,,,,,16 m,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8780/oostrozebeke/rbt72719,RBT72719,Maison à vendre,349000,Veldstraat 73,8780 Oostrozebeke,Normal,Non,,,3,145 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,2,Gaz,Non,,3,,,,Oui,146 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2,,79 kWh/m²/an,20250525-0003609852-RES-1,,,,58 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8710/ooigem/rbt72718,RBT72718,Maison à vendre,899000,Wielsbeeksestraat 36,8710 Ooigem,Normal,Non,1941,A l’acte,5,,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,4,Non specifié,Non,,4,2,Oui,,,1330 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,2,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt72717,RBT72717,Maison à vendre,358500,Herpelsstraat lot 19,8530 Harelbeke,Nouveau,Non,2026,,4,154 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,2,Non specifié,Non,Sud,2,1,Oui,,,195 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt72716,RBT72716,Maison à vendre,358500,Herpelsstraat lot 16,8530 Harelbeke,Nouveau,Non,2026,,4,152 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,2,Non specifié,Non,Sud,2,1,Oui,,,195 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8501/heule/rbt72715,RBT72715,Maison à vendre,319000,Oude Ieperseweg 41,8501 Heule,Normal,Non,,A convenir,4,,Non,,Non,Non,Non,Non,Non,Non,Non,,,,1,Gaz,Non,Sud,2,,Oui,160 m²,,245 m²,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,1,,256 kWh/m²/an,20210321-0002389642-RES-1,21/03/2031,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/sint-eloois-winkel/rbt72714,RBT72714,Maison à vendre,199000,Familie Devosstraat 18,8880 Sint-Eloois-Winkel,À rénover,Non,1968,A l’acte,3,168 m²,Non,,Non,Oui,Non,Non,Non,Non,Non,Oui,1,,1,Mazout,Non,,3,,Oui,200 m²,Oui,360 m²,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1,,729 kWh/m²/an,20250401-0003567492-RES-2,01/04/2035,,,20 m²,,,,,,,,,,,,,9 m,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8531/bavikhove/rbt72713,RBT72713,Maison à vendre,385000,Koeksken 16,8531 Bavikhove,Normal,Non,1975,A l’acte,3,205 m²,Non,,Non,Non,Non,Non,Non,Non,Non,Oui,2,,2,Electrique,Non,,4,,Oui,,,677 m²,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1,,394 kWh/m²/an,20250224-0003538449-RES-1,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8880/ledegem/rbt72712,RBT72712,Maison à vendre,99000,Menenstraat 6,8880 Ledegem,À rénover,Non,,A convenir,4,150 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,2,Gaz,Non,Est,3,,Oui,100 m²,Oui,240 m²,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,1,,691 kWh/m²/an,20240814-0003340742-RES-1,,,,20 m²,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1020/laeken/rbt72710,RBT72710,Maison à vendre,485000,Rue du Champ de l'Eglise 13,1020 Laeken,Normal,Non,1953,,4,208 m²,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,Gaz,Non,Ouest,,,,,,170 m²,,"oui, attestation non conforme",,Information non communiquée,Information non communiquée,2,,199 kWh/m²/an,20241218-0000699272-01-4,18/12/2034,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
