ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Garage,Nombre_de_place_de_parking_intérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Grenier,Surface_du_grenier,Largeur_de_la_façade,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Surface_du_bureau,Surface_des_caves,Porte_daccès_sécurisée,Surface_de_lades_salles_de_bain,Alarme_antieffraction,Référence_PEB,Nombre_de_places_de_parking_extérieur,Jardin,Station_de_charge_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Surface_du_jardin,Type_de_cuisine,Adoucisseur_deau,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Air_conditionné,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Citerne_à_eau_de_pluie,Attestation__Citernes_à_mazout,Nombre_de_Garages,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Affectation_urbanistique_la_plus_récente,Surface_totale,Orientation_du_jardin,Maison_basse_énergie,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Balcon,Panneaux_solaires_thermiques,Surface_salle_à_manger,Appartement_de_service,Porte_de_garage_motorisée,Clef_électronique,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_du_dressing,Espace_ouvert_sensible_à_leau__WORG,Surface_du_garage,Niveau_E,Niveau_K,Niveau_S,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel
https://immovlan.be/fr/detail/villa/a-vendre/1342/limelette/vbc46275,VBC46275,Villa à vendre,375000,Avenue des Châtaigniers 3,1342 Limelette,À rénover,1966,A l’acte,3,15 m²,138 m²,,43 m²,,,13 m²,1,,2,Mazout,Double vitrage,,Non,Oui,,,4,,Oui,,Oui,,467 kWh/m²/an,76429 kWh/an,,1152,,Pas de risque d’inondation,Information non communiquée,,17 m²,19 m²,Oui,,Oui,40 m²,,,,Oui,,14 m,750 m²,25 m,14 m,,,,,,,,,7 m²,,,1,Oui,,,,,500 m²,,,Oui,,,,,,,Oui,,,,1,,,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1342/limelette/vaz91560,VAZ91560,Villa à vendre,745000,,1342 Limelette,Excellent,,A l’acte,4,,,Non,,,,,2,,,,,,,,,,4,,,,,Oui,,,,,,Information non communiquée,Information non communiquée,,,,Oui,,Oui,,,,,Oui,,,1700 m²,,,,,,,,,,,,,,,Oui,,,,,1700 m²,,,Oui,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1342/limelette/vaz31716,VAZ31716,Maison à vendre,389000,Clos de la Rivière 3,1342 Limelette,,,,3,,115 m²,Non,32 m²,,Non équipée,,,1,2,,,,Non,,,,,,,,,,338 kWh/m²/an,38736 kWh/an,21/03/2033,96,pas d'application,Information non communiquée,Information non communiquée,,,,Oui,,Oui,,,,,,,,540 m²,,,,,,,,,,,,,20230321016034,1,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/folx-les-caves/vbc54020,VBC54020,Maison à vendre,275000,Place saint pierre 1,1350 Folx-les-Caves,Excellent,,A l’acte,3,18 m²,156 m²,Non,,Oui,Equipée,25 m²,1,1,2,Mazout,Double vitrage,,Non,Non,,,3,3,Oui,,Oui,Non,506 kWh/m²/an,105600 kWh/an,18/09/2028,125,"oui, attestation non conforme",Pas de risque d’inondation,Information non communiquée,Non,18 m²,12 m²,Oui,,Oui,21 m²,,,,,,12 m,450 m²,23 m,12 m,,Oui,,,,12 m²,18 m²,,9 m²,Oui,,1,Oui,,Oui,Non,Non,297 m²,Américaine,,,,,,,,,,,,,1,,,,,,,,,,Nord-ouest,,,,,,,15 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/folx-les-caves/vbc81355,VBC81355,Maison à vendre,375000,Rue de la Frête 4,1350 Folx-les-Caves,À rénover,1980,A l’acte,2,,125 m²,Non,35 m²,Non,Super équipée,,1,,1,Electrique,,,Non,,,Sud,4,,,,Oui,,568 kWh/m²/an,72806 kWh/an,20/05/2035,146,"oui, attestation non conforme",Information non communiquée,Information non communiquée,Non,,,Oui,,Oui,,,,,Non,,,1712 m²,,,Non,Non,Non,Non,Non,8 m²,,,,,20250520025257,3,Oui,,,,,,,,Oui,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/folx-les-caves/vba01556,VBA01556,Maison à vendre,275000,Place de folx-les-caves 4,1350 Folx-les-Caves,Normal,1900,A l’acte,4,42 m²,267 m²,Non,,Oui,Equipée,13 m²,2,1,3,Mazout,Double vitrage,,,,,,4,3,Oui,,Oui,,387 kWh/m²/an,117237 kWh/an,29/04/2024,77,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,11 m²,15 m²,Oui,2,Oui,54 m²,,51 m²,,Oui,48 m²,12 m,299 m²,22 m,12 m,,Oui,,,,,11 m²,,,,,2,Non,,,,,,Américaine,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,14 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-le-grand/vbc88488,VBC88488,Appartement à vendre,299800,Rue de la Station 1 09,1350 Orp-le-Grand,Excellent,2024,Immédiatement,2,18 m²,113 m²,Non,40 m²,,Super équipée,,1,1,1,Gaz,Double vitrage,Oui,Non,Non,,,3,2,Oui,Oui,Oui,Non,109 kWh/m²/an,12315 kWh/an,11/04/2034,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,11 m²,,,,Oui,,Ouest,,,,,,,,,,,,,,10 m²,,,,,,2,Oui,,Oui,Non,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1350/jandrain-jandrenouille/rwc39945,RWC39945,Villa à vendre,356050,,1350 Jandrain-Jandrenouille,Excellent,2025,A convenir,3,,1 m²,,,,Super équipée,,1,,,Solaire,Double vitrage,Oui,,,,,4,,Oui,Oui,Oui,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,Oui,1,,,,,,Oui,,,553 m²,,,,,,,,,,,,,,2,Oui,,,Oui,,,Américaine,,Oui,Oui,Oui,Oui,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,23,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/1350/orp-le-grand/vbc91426,VBC91426,Bungalow à vendre,,Avenue henri pirard 9,1350 Orp-le-Grand,À rénover,1974,Immédiatement,3,9 m²,110 m²,Non,35 m²,,,11 m²,1,,1,Mazout,Simple vitrage,,Non,Oui,,,4,1,Oui,,Oui,Non,527 kWh/m²/an,59090 kWh/an,14/05/2035,131,"oui, attestation non conforme",Risque moyen,Information non communiquée,Non,12 m²,14 m²,Oui,,,,,,,,,9 m,848 m²,48 m,9 m,,,,,,10 m²,,,4 m²,,,2,Oui,,Oui,Non,Non,678 m²,Indépendante,,,,,,,,,,,,,1,,,,,,,,,,Nord-est,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/marilles/vbc90059,VBC90059,Maison à vendre,391000,Rue du Village 2,1350 Marilles,Nouveau,,A l’acte,,,,Non,,Non,,,,,,Non specifié,,,Non,,,,4,,,,Oui,,,,,,pas d'application,Information non communiquée,Information non communiquée,Non,,,,,,,,,,Non,,,770 m²,35 m,,Non,Non,Non,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1350/orp-le-grand/vbc88490,VBC88490,Duplex à vendre,329800,Rue de la Station 1 06,1350 Orp-le-Grand,Nouveau,2024,Immédiatement,3,14 m²,175 m²,Non,47 m²,,Super équipée,,2,1,1,Gaz,Double vitrage,Oui,Non,Non,,,3,2,Oui,Oui,Oui,Non,84 kWh/m²/an,12459 kWh/an,11/04/2034,25,"oui, attestation conforme",Information non communiquée,Information non communiquée,,12 m²,21 m²,,,Oui,15 m²,Ouest,,,,,,,,,,,,,,15 m²,,,,,,2,Oui,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1350/orp-le-grand/vbc88489,VBC88489,Duplex à vendre,339800,Rue de la Station 1 06,1350 Orp-le-Grand,Nouveau,2024,Immédiatement,3,14 m²,175 m²,Non,47 m²,,Super équipée,,2,1,1,Gaz,Double vitrage,Oui,Non,Non,,,3,2,Oui,Oui,Oui,Non,84 kWh/m²/an,12459 kWh/an,11/04/2034,25,"oui, attestation conforme",Information non communiquée,Information non communiquée,,12 m²,21 m²,,,Oui,15 m²,Ouest,,,,,,,,,,,,,,15 m²,,,,,,2,Oui,,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-le-grand/vbc88487,VBC88487,Appartement à vendre,334800,Rue de la Station 1 09,1350 Orp-le-Grand,Nouveau,2024,Immédiatement,2,14 m²,134 m²,Non,47 m²,,Super équipée,,1,1,1,Gaz,Double vitrage,Oui,Non,Non,,,2,2,Oui,Oui,Oui,Non,101 kWh/m²/an,11272 kWh/an,11/04/2034,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,12 m²,,,,Oui,,Ouest,,,,,,,,,,,,,,10 m²,,,,,,2,Oui,,Oui,Non,Non,251 m²,,,,,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-le-grand/vbc88486,VBC88486,Appartement à vendre,299800,Rue de la Station 1 09,1350 Orp-le-Grand,Nouveau,2024,Immédiatement,2,14 m²,113 m²,Non,47 m²,,Super équipée,,1,1,1,Gaz,Double vitrage,Oui,Non,Non,,,2,2,Oui,Oui,Oui,Non,101 kWh/m²/an,11272 kWh/an,11/04/2034,,"oui, attestation conforme",Information non communiquée,Information non communiquée,,12 m²,,,,Oui,,Ouest,,,,,,,,,,,,,,10 m²,,,,,,2,Oui,,Oui,Non,Non,251 m²,,,,,,,,,,,,,,,,,,,,,,,,Ouest,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/orp-le-grand/vbc88485,VBC88485,Maison à vendre,474800,Rue de la Station 1 02,1350 Orp-le-Grand,Nouveau,2024,Immédiatement,4,24 m²,309 m²,Non,52 m²,,Super équipée,,2,1,2,Gaz,Double vitrage,Oui,Non,Non,,,3,2,Oui,Oui,Oui,Non,79 kWh/m²/an,20463 kWh/an,11/04/2034,25,"oui, attestation conforme",Information non communiquée,Information non communiquée,Non,24 m²,24 m²,,,Oui,,,15 m²,,,,,500 m²,,,,,,,,14 m²,,,,,,2,Oui,,Oui,Non,,298 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/orp-jauche/vbc87938,VBC87938,Maison à vendre,456500,,1350 Orp-Jauche,Nouveau,2023,,3,16 m²,174 m²,,27 m²,,Super équipée,21 m²,1,1,2,Air pulsé,Double vitrage,,Non,Non,,,3,1,,,,Non,21 kWh/m²/an,21 kWh/an,,12,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,,13 m²,13 m²,,,,,,,,,,,640 m²,,,,,,,,,,,,,,,Oui,,,,,640 m²,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-jauche/vbc87638,VBC87638,Appartement à vendre,299800,Rue de la Station 1,1350 Orp-Jauche,Nouveau,2023,A l’acte,2,18 m²,113 m²,Non,40 m²,,Super équipée,,1,,1,Gaz,Double vitrage,Oui,Non,Non,0,Est,2,3,Oui,Oui,Oui,Non,109 kWh/m²/an,12315 kWh/an,11/04/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,11 m²,,,,Oui,,Ouest,,,,,,,,,,,,,,,,,,,,2,Oui,,,,,65 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1350/orp-jauche/vbc87637,VBC87637,Maison à vendre,474800,Rue de la Station 1,1350 Orp-Jauche,Nouveau,2023,A l’acte,3,24 m²,309 m²,Non,52 m²,,Super équipée,,2,1,2,,Double vitrage,Oui,Non,Non,,Est,4,2,Oui,Oui,Oui,Non,79 kWh/m²/an,20463 kWh/an,11/04/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,24 m²,24 m²,,,,,,,,,,18 m,3250 m²,,18 m,,,,,,,,,,,,2,Oui,,Oui,Oui,,298 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-jauche/vbc87635,VBC87635,Appartement à vendre,334800,Rue de la Station 1,1350 Orp-Jauche,Nouveau,2023,A l’acte,2,14 m²,134 m²,Non,60 m²,,Super équipée,,1,,1,Gaz,Double vitrage,Oui,Non,Non,0,Est,2,3,Oui,Oui,Oui,Non,103 kWh/m²/an,13557 kWh/an,11/04/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,2,Oui,,Oui,Non,,347 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-jauche/vbc87636,VBC87636,Appartement à vendre,334800,Rue de la Station 1,1350 Orp-Jauche,Nouveau,2023,A l’acte,2,14 m²,134 m²,Non,60 m²,,Super équipée,,1,,1,Gaz,Double vitrage,Oui,Non,Non,0,Est,2,3,Oui,Oui,Oui,Non,103 kWh/m²/an,13557 kWh/an,11/04/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,12 m²,,,,,,,,,,,,,,,,,,,,,,,,,,2,Oui,,Oui,Non,,347 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1350/orp-jauche/vbc87634,VBC87634,Appartement à vendre,299800,Rue de la Station 1,1350 Orp-Jauche,Nouveau,2023,A l’acte,2,14 m²,113 m²,Non,47 m²,,Super équipée,,1,,1,Gaz,Double vitrage,Oui,Non,Non,0,Est,2,3,Oui,Oui,Oui,Non,101 kWh/m²/an,11272 kWh/an,11/04/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,12 m²,,,,Oui,,Ouest,,,,,,,,,,,,,,,,,,,,2,Oui,,Oui,Oui,,242 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1350/orp-jauche/vbc87633,VBC87633,Duplex à vendre,339800,Rue de la Station 1,1350 Orp-Jauche,Nouveau,2023,A l’acte,3,21 m²,175 m²,Non,40 m²,,Super équipée,,2,1,2,Gaz,Double vitrage,Oui,Non,Non,1,Est,2,3,Oui,Oui,Oui,Non,108 kWh/m²/an,14629 kWh/an,11/04/2034,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,12 m²,21 m²,,,Oui,11 m²,Ouest,,,,,,,,,,,,,,,,,,,,2,,,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1350/orp-jauche/rwc39859,RWC39859,Villa à vendre,361050,,1350 Orp-Jauche,Excellent,,A convenir,3,,1720 m²,,,,Super équipée,,1,,,Solaire,,Oui,,,,,,,Oui,Oui,Oui,,,,,,"oui, attestation conforme",Pas de risque d’inondation,Information non communiquée,Non,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Oui,,,,,,Américaine,,Oui,Oui,Oui,Oui,,,,,,Oui,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,23,,,
