ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Balcon,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Etat_du_bien,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Jardin,Attestation__Installation_électrique,Attestation__Asbuilt,Possibilités_pour_profession_libérale,Surface_totale,Station_de_charge_électrique,Type_de_cuisine,Adoucisseur_deau,Maison_basse_énergie,Panneaux_solaires,Chauffage_au_sol,Pompe_à_chaleur,Compteur_Bihoraire,Domotique,Parlophone,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Attestation__Citernes_à_mazout,Nombre_de_place_de_parking_intérieur,Porte_de_garage_motorisée,Orientation_du_jardin,Date_de_validité_PEB,Permis_durbanisation_accordé,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Citerne_à_eau_de_pluie,Permis_de_bâtir_obtenu,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Orientation_de_la_terrasse,Conso_annuelle_totale_dénergie_primaire,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Nombre_de_douches,Surface_constructible,Étage_de_lappartement,Niveau_E,Surface_du_garage,Surface_du_bureau,Surface_du_grenier,Panneaux_solaires_thermiques,Appartement_de_service,Attestation__Installation_électrique__Validité,Surface_de_la_véranda,Niveau_K,Surface_des_caves,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbf04085,RBF04085,Appartement à vendre,299000,,9120 Beveren,Non,2023,2,83 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Double vitrage,,,Oui,,,2,,3,1,Oui,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,Oui,,,,,,,Oui,,,,Ouest,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbj56926,RBJ56926,Maison à vendre,399000,,9120 Beveren,Non,2025,4,151 m²,Non,Non,Non,Non,Non,Non,Non,Oui,,1,2,,Double vitrage,,,,,,2,,,1,Oui,152 m²,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,,,,,,,,Oui,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbf04073,RBF04073,Appartement à vendre,319000,,9120 Beveren,Non,2023,2,86 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Double vitrage,,,Oui,,,2,,3,1,Oui,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,Oui,,,,,,,Oui,,,,Ouest,,,,,,,,Oui,,,,,,,,,,,13 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbf04069,RBF04069,Appartement à vendre,309000,,9120 Beveren,Non,2023,2,83 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Double vitrage,,,Oui,,,2,,3,1,Oui,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,Oui,,,,,,,Oui,,,,Ouest,,,,,,,,,,,,,,,,,,,13 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbf04064,RBF04064,Appartement à vendre,329000,,9120 Beveren,Non,2023,2,88 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,,Double vitrage,,,Oui,,,2,,3,1,Oui,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,Oui,,,,,,,Oui,,,,Ouest,,,,,,,,Oui,,,,,,,,,,,19 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/vrasene/rbt64046,RBT64046,Maison à vendre,499000,Brugstraat 7,9120 Vrasene,,,5,314 m²,Non,Non,Non,,,,,,,2,,Gaz,Double vitrage,,,Non,Non,,,,,,Oui,300 m²,,,,,211 kWh/m²/an,20230615-0002908320-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,9 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt63876,RBT63876,Maison à vendre,435000,Bijlstraat 113,9120 Beveren,,2022,4,218 m²,Non,Oui,Non,,,,,,,2,,Gaz,,,,Non,Non,,,,,,Oui,606 m²,,,,,,46003-G-OMV_2021046720/EP14805/A001/D01/SD001,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,Oui,"non, pas d'attestation",,,,,,,,,Oui,,,,,,,,,,,,,,,,20/12/2032,Non,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt63875,RBT63875,Maison à vendre,435000,Bijlstraat 113,9120 Beveren,,2022,4,218 m²,Non,Oui,Non,,,,,,,2,,Gaz,,,,Non,Non,,,,,,Oui,606 m²,,,,,,46003-G-OMV_2021046720/EP14805/A001/D01/SD001,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,Oui,"non, pas d'attestation",,,,,,,,,Oui,,,,,,,,,,,,,,,,20/12/2032,Non,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/melsele/rbt63850,RBT63850,Appartement à vendre,199000,Ijzerstraat 65 2,9120 Melsele,,1978,2,70 m²,Non,Non,Non,,,,,Oui,1,1,,Gaz,Double vitrage,,,Non,Non,,,,,,Oui,,,,,,148 kWh/m²/an,20250401-0003568109-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,À rénover,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,01/04/2035,Non,,,,,,,,,,,,,,,5 m²,,,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt63836,RBT63836,Maison à vendre,375000,Klapperstraat 121,9120 Beveren,,1961,5,262 m²,Oui,Non,Oui,,,,,,,2,,Gaz,,,,Non,Non,,,,,,Oui,262 m²,,,,,190 kWh/m²/an,20250105-0003496331-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,05/01/2035,Non,,,,,,,,,,,,,,,5 m²,,,,,,,,175 m²,,,,,,,,,19 m²,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt63835,RBT63835,Maison à vendre,375000,Klapperstraat 121,9120 Beveren,,1961,5,262 m²,Oui,Non,Oui,,,,,,,2,,Gaz,,,,Non,Non,,,,,,Oui,262 m²,,,,,190 kWh/m²/an,20250105-0003496331-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,05/01/2035,Non,,,,,,,,,,,,,,,5 m²,,,,,,,,175 m²,,,,,,,,,19 m²,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt63828,RBT63828,Appartement à vendre,299000,Kasteeldreef 5 301,9120 Beveren,,2024,2,92 m²,Non,Non,Non,,,,,,,1,,Gaz,Triple vitrage,,,Oui,Non,,,,,,Oui,,,,,,,46003-G-OMW_2019076845/EP13566/A002/D01/SD005,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,Oui,,,,,,,,,,,,11/02/2033,Non,,,,,,,,,,,,,,,7 m²,,5 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt63827,RBT63827,Appartement à vendre,295000,Kasteeldreef 3 201,9120 Beveren,,2024,2,106 m²,Non,Non,Non,,,,,,,1,,Gaz,Triple vitrage,,,Oui,Non,,,,,,Oui,,,,,,,46003-G-OMV_2019076845/EP13566/A001/D01/SD004,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,Oui,,,,,,,,,,,,11/02/2033,Non,,,,,,,,,,,,,,,5 m²,,5 m²,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt63826,RBT63826,Appartement à vendre,295000,Kasteeldreef 3 201,9120 Beveren,,2024,2,106 m²,Non,Non,Non,,,,,,,1,,Gaz,Triple vitrage,,,Oui,Non,,,,,,Oui,,,,,,,46003-G-OMV_2019076845/EP13566/A001/D01/SD004,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,Oui,,,,,,,,,,,,11/02/2033,Non,,,,,,,,,,,,,,,5 m²,,5 m²,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt63824,RBT63824,Appartement à vendre,299000,Kasteeldreef 3 101,9120 Beveren,,2024,2,106 m²,Non,Non,Non,,,,,,,1,,Gaz,Triple vitrage,,,Oui,Non,,,,,,Oui,,,,,,,46003-G-OMV_2019076845/EP13566/A001/D01/SD002,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,Oui,,,,,,,,,,,,11/02/2033,Non,,,,,,,,,,,,,,,5 m²,,5 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt63825,RBT63825,Appartement à vendre,299000,Kasteeldreef 3 101,9120 Beveren,,2024,2,106 m²,Non,Non,Non,,,,,Oui,,1,,Gaz,Triple vitrage,,,Oui,Non,,,,,,Oui,,,,,,,46003-G-OMV_2019076845/EP13566/A001/D01/SD002,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,Oui,,,,,,,,,,,,11/02/2033,Non,,,,,,,,,,,,,,,5 m²,,5 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt63823,RBT63823,Appartement à vendre,299000,Kasteeldreef 5 302,9120 Beveren,,2024,2,104 m²,Non,Non,Non,,,,,Oui,,1,,Gaz,Triple vitrage,,,Oui,Non,,,,,,Oui,,,,,,,46003-G-OMV_2019076845/EP13566/A002/D01/SD006,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,Oui,,,,,,,,,,,,11/02/2033,Non,,,,,,,,,,,,,,,7 m²,,5 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt63354,RBT63354,Maison à vendre,275000,Gentseweg 512,9120 Beveren,,1976,3,152 m²,Non,Non,Non,,,,,Oui,1,1,,Mazout,Triple vitrage,,,Non,Non,,,,,,,152 m²,,,,,219 kWh/m²/an,20241126-0003459004-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,À rénover,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,26/11/2034,Non,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,16 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt47928,RBT47928,Maison à vendre,319000,Bijlstraat 173,9120 Beveren,,,3,113 m²,Non,Non,Non,,,,,Oui,1,1,,Gaz,Double vitrage,,,Non,Non,,,,,,,79 m²,,,,,321 kWh/m²/an,20250603-0003611689-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,03/06/2035,Non,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/melsele/rbt47922,RBT47922,Maison à vendre,335000,Keizer Karelstraat 59,9120 Melsele,,1983,4,146 m²,Non,Non,Non,,,,,Oui,1,1,,Gaz,Triple vitrage,,,Non,Non,,,,,,,246 m²,,,,,223 kWh/m²/an,20250425-0003586437-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,Oui,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,25/04/2035,Non,,,,,,,,,,,,,,,6 m²,100 m²,,,,,,,,,,20 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/melsele/rbt47117,RBT47117,Maison à vendre,899000,Laurierstraat 34,9120 Melsele,,1991,5,340 m²,Non,Non,Non,,,,,Oui,1,2,,Gaz,,Oui,,Non,Non,Nord-est,,11 m,1,2,Oui,932 m²,,23 m,,Oui,62 kWh/m²/an,20240916-0003374186-RES-2,,,Pas de risque d’inondation,Information non communiquée,Non,Remis à neuf,,Non,,Oui,"non, pas d'attestation",,,,,,,,Oui,Oui,,,,Oui,,,,,,,,,,,,16/09/2034,Oui,,,,,,,,,,,,,,,7 m²,605 m²,,,,,,,252 m²,,,30 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt46922,RBT46922,Appartement à vendre,175000,Ciamberlanidreef 78 12,9120 Beveren,Non,1976,2,94 m²,Non,Non,Non,Non,Non,Non,Non,,,1,1,Electrique,,,,Oui,,,2,,4,,Oui,,,,,,251 kWh/m²/an,3498691-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,Immédiatement,Non,,Non,pas d'application,,,,,,,,,,,,,,,,,,,,Oui,,,,,08/01/2035,Non,,,,,,Non,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/melsele/rbt44400,RBT44400,Maison à vendre,335000,Gaverlandstraat 36,9120 Melsele,Non,,3,122 m²,Non,Oui,Non,Non,Non,Non,Non,,,1,1,,,,,Non,,,2,,,,Oui,310 m²,,,,,276 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,29 m²,,,,45 m²,25 m²,,,,,,60 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/haasdonk/rbt36952,RBT36952,Maison à vendre,335000,Willem Van Doornyckstraat 65,9120 Haasdonk,Non,,3,236 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,3,,,,,Non,,Sud-ouest,4,,,,Oui,217 m²,,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 m²,,,,75 m²,28 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/vrasene/rbt36031,RBT36031,Appartement à vendre,349000,Puchelstraat 2 201,9120 Vrasene,Non,2022,3,115 m²,Non,Non,Non,Non,Non,Non,Non,,,2,2,Gaz,,,,Oui,,Sud-ouest,,,,1,Oui,,,,,,56 kWh/m²/an,46003-G-2017/619/EP14805/A001/D01/SD005,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,Non,Super équipée,Non,"oui, attestation conforme",,,,,,,,Oui,,,,,,,,,,,,,,,,,30/01/2033,Non,,,,,,Oui,,,,,,35 m²,,,,,7 m²,,,,,,,2,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt34938,RBT34938,Appartement à vendre,275000,Moretusstraat 4 6,9120 Beveren,,1989,2,95 m²,Non,Non,Non,,,,,Oui,1,1,,Electrique,Double vitrage,,,Oui,Non,,,,,,Oui,,,,,,372 kWh/m²/an,20250425-0003585365-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,25/04/2035,Non,,,,,,,,,,,,,,,7 m²,,3 m²,,,,,,,1,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt34912,RBT34912,Appartement à vendre,235000,Ciamberlanidreef 42 42,9120 Beveren,,1976,2,72 m²,Non,Non,Non,,,,,,,1,,Gaz,Double vitrage,,,Non,Non,,,,,1,,,,,,,267 kWh/m²/an,20221123-0002733230-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,23/11/2022,Non,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt34911,RBT34911,Appartement à vendre,235000,Ciamberlanidreef 42 42,9120 Beveren,,1976,2,72 m²,Non,Non,Non,,,,,,,1,,Gaz,Double vitrage,,,Non,Non,,,,,1,,,,,,,267 kWh/m²/an,20221123-0002733230-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,Normal,,,,,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,23/11/2022,Non,,,,,,,,,,,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt34887,RBT34887,Appartement à vendre,275000,Gentseweg 512,9120 Beveren,,1976,3,152 m²,Non,Non,Non,,,,,Oui,1,1,,Mazout,Triple vitrage,,,Non,Non,,,,,,,,,,,,219 kWh/m²/an,20241126-0003459004-RES-1,,,Pas de risque d’inondation,Information non communiquée,Non,À rénover,,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,26/11/2034,Non,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,16 m²,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt29464,RBT29464,Maison à vendre,525000,Emiel Hullebroeckstraat 10,9120 Beveren,Non,1986,5,212 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,1,1,2,,,,,Non,,,3,,,5,Oui,465 m²,45 m,,,,,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56 m²,,,,329 m²,,,,,,,136 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt29453,RBT29453,Appartement à vendre,349000,Donkvijverstraat 11 2,9120 Beveren,,1978,3,102 m²,,,,,,,,,,1,1,,,,,Non,,Sud-est,2,,,,Oui,,,,,,140 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Non,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,31 m²,,,,,5 m²,,,,,,,3,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/melsele/rbt27122,RBT27122,Maison à vendre,545000,,9120 Melsele,Non,2000,2,194 m²,Non,Non,Non,Non,Oui,Oui,Non,Oui,1,1,2,Gaz,Double vitrage,,,,,,3,,,,Oui,471 m²,,,,Oui,131 kWh/m²/an,20250314-0003551706-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,,,,Oui,"non, pas d'attestation",,,,,,,,Oui,,,,,,,,,,,Oui,Oui,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt25765,RBT25765,Maison à vendre,439000,Klapperstraat 158,9120 Beveren,Non,1972,4,227 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,Gaz,,,,Non,,Est,3,,,,Oui,,,,,,371 kWh/m²/an,20231031-0003028859-RES-1,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,31/10/2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt20973,RBT20973,Maison à vendre,535000,Zandstraat 174A,9120 Beveren,Non,1983,4,264 m²,Non,Non,Non,Non,Non,Non,Non,Oui,1,1,2,,,,,Non,,Sud-ouest,4,,,3,Oui,702 m²,,,,,342 kWh/m²/an,,Non,,Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,Oui,Oui,,,,,,,,,,,,,,,,,,43 m²,,,,,55 m²,,,,,,188 m²,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbs92801,RBS92801,Appartement à vendre,319000,,9120 Beveren,,1995,2,101 m²,,,,,,,,Oui,1,1,1,Gaz,Double vitrage,,,Oui,,,3,,5,,Oui,,,,,,187 kWh/m²/an,20250326-0003562585-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,,,,,"oui, attestation conforme",,,,,,,,,,,,,Oui,,,,,,Oui,Oui,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9120/beveren/rbt15506,RBT15506,Appartement à vendre,270000,Piet Stautstraat 66 002,9120 Beveren,Non,2022,2,83 m²,Non,Non,Non,Non,Non,Non,Non,,,2,1,Gaz,,,,Oui,,,2,,2,,Oui,,,,,,17 kWh/m²/an,46003-G-OMV_2019071845/EP06313/A001/D01/SD005,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Excellent,Immédiatement,Non,Super équipée,Oui,pas d'application,,,,,,,,,,,,,,,,,,,,,,,,,15/12/2032,,,,,,,,,,,,,,,,,21 m²,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/vrasene/rbt08162,RBT08162,Maison à vendre,417000,Smisstraat 33,9120 Vrasene,,,4,191 m²,,,,,,,,Oui,1,1,,Electrique,,,,Non,,,2,,,,Oui,268 m²,,,,,10 kWh/m²/an,,Non,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,Non,Super équipée,Oui,"oui, attestation conforme",Non,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,Non,,,,,,Oui,,,,,,,,,,54 m²,9 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbt03433,RBT03433,Maison à vendre,487000,Leurshoek 69 1,9120 Beveren,,,4,219 m²,,,,,,,,Oui,1,3,3,,,,,Non,,,3,,,3,Oui,453 m²,,,,,243 kWh/m²/an,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Normal,A l’acte,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Oui,,,,,,53 m²,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/vrasene/rbs99223,RBS99223,Maison à vendre,449000,Grote Kerkstraat 59,9120 Vrasene,,1969,3,140 m²,,Oui,,,,,,Oui,1,1,2,,,,,Non,,Est,4,,,3,Oui,919 m²,95 m,,,,,,,,Risque moyen,Information non communiquée,,Normal,,Non,Super équipée,Oui,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 m²,,,,,,,919 kWh/an,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbs97864,RBS97864,Maison à vendre,260000,Pastoor Steenssensstraat 41,9120 Beveren,,1939,3,,Oui,Oui,Non,,,,,,,1,,Gaz,Simple vitrage,,,Non,Non,,,,,,Oui,216 m²,,,,,713 kWh/m²/an,20240918-0003373792-KNR-2,,,Pas de risque d’inondation,Information non communiquée,Non,À rénover,A convenir,,,,"non, pas d'attestation",,,,,,,,,,,,,,,,,,,,,,,,,16/09/2034,Non,,,,,,,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9120/beveren/rbs88831,RBS88831,Maison à vendre,399000,,9120 Beveren,,2025,4,151 m²,,,,,,,,Oui,,1,2,,,,,,,,2,,,1,Oui,151 m²,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Nouveau,,,,Oui,"oui, attestation conforme",,,,,,,,Oui,,Oui,,,,,,,,,,Oui,,,,Sud-ouest,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
