ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Disponibilité_du_bien,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Meublé,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Type_de_cuisine,Nombre_de_salles_de_bain,Nombre_de_douches,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Feu_ouvert,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Date_de_validité_PEB,Emission_de_CO2,Attestation__Installation_électrique,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Surface_du_séjour,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_constructible,Profondeur_du_terrain,Référence_PEB,Surface_de_la_terrasse,Surface_du_garage,Surface_de_la_cuisine,Surface_de_lades_salles_de_bain,Orientation_du_jardin,Alarme_antieffraction,Nombre_détages_de_limmeuble,Air_conditionné,Largeur_du_terrain_à_rue,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Adoucisseur_deau,Orientation_de_la_terrasse,Nombre_de_place_de_parking_intérieur,Surface_des_caves,Surface_du_grenier,Station_de_charge_électrique,Maison_basse_énergie,Chauffage_au_sol,Compteur_Bihoraire,Domotique,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Adaptations_pour_les_seniors,Raccordé_au_gaz_de_ville,Attestation__Citernes_à_mazout,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Étage_de_lappartement,Surface_salle_à_manger,Attestation__Asbuilt,Affectation_urbanistique_la_plus_récente,Balcon,Panneaux_solaires_thermiques,Niveau_E,Niveau_K,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Porte_de_garage_motorisée,Clef_électronique,Attestation__Installation_électrique__Validité,Surface_du_bureau,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Possibilités_pour_profession_libérale,Surface_totale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Appartement_de_service,Niveau_S,Surface_de_la_véranda,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72925,RBT72925,Appartement à vendre,489000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,,4,22 m²,9 m²,9 m²,134 m²,Non,Oui,1,Super équipée,,2,,2,Oui,Air pulsé,Oui,Double vitrage,Oui,Oui,,Non,3,1,Oui,,Oui,,Oui,Oui,,Non,,25 kWh/an,,,"oui, attestation conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,23 m²,Oui,,,,,,,Sud-ouest,11 m,,,,27 m²,,12 m²,7 m²,Sud,,3,,11 m,19 m²,,,Nord-est,,,,,,,,,,,,Oui,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72923,RBT72923,Appartement à vendre,420000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,,3,12 m²,6 m²,9 m²,95 m²,Non,Oui,1,Super équipée,,2,,2,Oui,Air pulsé,Oui,Double vitrage,Oui,Oui,,Non,2,1,Oui,,Oui,,Oui,Oui,,Non,,25 kWh/an,,,"oui, attestation conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,23 m²,Oui,,,,,,,Nord-ouest,10 m,,,,25 m²,,5 m²,7 m²,Sud,,3,,10 m,,,,Nord-est,,,,,,,,,,,,Oui,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72922,RBT72922,Appartement à vendre,386000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,,3,14 m²,10 m²,9 m²,99 m²,Non,Oui,1,Super équipée,,1,,2,Oui,Air pulsé,Oui,Double vitrage,Oui,Oui,,Non,2,1,Oui,,Oui,,Oui,Oui,,Non,,25 kWh/an,,,"oui, attestation conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,,Oui,,,,,,,Nord-ouest,10 m,,,,23 m²,,5 m²,5 m²,Sud,,3,,10 m,,,,Sud-ouest,,,,,,,,,,,,Oui,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9000/gand/rbt72921,RBT72921,Appartement à vendre,395000,Raymonde de Larochelaan 1,9000 Gand,Nouveau,2025,,3,12 m²,9 m²,9 m²,96 m²,Non,Oui,1,Super équipée,,2,,2,Oui,Air pulsé,Oui,Double vitrage,Oui,Oui,,Non,2,1,Oui,,Oui,,Oui,Oui,,Non,,25 kWh/an,,,"oui, attestation conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Non,23 m²,Oui,,,,,,,Nord-ouest,10 m,,,,26 m²,,5 m²,7 m²,Sud,,3,,10 m,,,,Nord-est,,,,,,,,,,,,Oui,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/7712/herseaux/vbc91844,VBC91844,Immeuble mixte à vendre,349000,,7712 Herseaux,Normal,,A l’acte,3,25 m²,18 m²,18 m²,187 m²,Non,Oui,1,Equipée,Américaine,2,2,1,Oui,Gaz,,Double vitrage,,Non,,,2,,,,Oui,195 m²,,,,Non,250 kWh/m²/an,46744 kWh/an,10/03/2035,,"non, pas d'attestation",Non,Non,Non,Information non communiquée,Information non communiquée,Non,56 m²,,Oui,,,,,,,,,,,60 m²,,,,,Oui,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/evregnies/vbc91843,VBC91843,Maison à vendre,249000,,7730 Évregnies,Normal,,A l’acte,3,13 m²,13 m²,9 m²,207 m²,Non,,,Equipée,Américaine,1,1,1,,Gaz,,Double vitrage,,Non,,,3,,Oui,125 m²,Oui,320 m²,,,,Non,237 kWh/m²/an,48872 kWh/an,24/07/2024,,"oui, attestation conforme",Oui,Non,Non,Information non communiquée,Information non communiquée,Non,25 m²,,Oui,,Oui,,,,,,,,,30 m²,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7730/estaimbourg/vbc91842,VBC91842,Maison à vendre,359000,,7730 Estaimbourg,À rénover,,A l’acte,3,12 m²,14 m²,18 m²,196 m²,Non,Oui,1,Equipée,Américaine,1,1,1,,Gaz,,Double vitrage,,Non,,,4,2,Oui,980 m²,Oui,1334 m²,,,,Non,252 kWh/m²/an,49298 kWh/an,16/06/2035,,"non, pas d'attestation",,,,Information non communiquée,Information non communiquée,Non,39 m²,,Oui,,,,,,,,,,,40 m²,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7321/blaton/vbc91839,VBC91839,Villa à vendre,260000,,7321 Blaton,,,,3,19 m²,16 m²,14 m²,200 m²,Non,Oui,2,Equipée,Américaine,1,1,1,,Electrique,,Double vitrage,,Non,,Non,4,3,Oui,,Oui,3361 m²,Oui,Oui,,,462 kWh/m²/an,77819 kWh/an,23/01/2034,132,,,,,Pas de risque d’inondation,Information non communiquée,,21 m²,Oui,Oui,,Oui,,,,Nord-est,15 m,,,,43 m²,,16 m²,,,Oui,,,15 m,,,,Sud-ouest,2,,,,,,,,,,,,,,,15 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7340/colfontaine/vbc91838,VBC91838,Maison à vendre,100000,,7340 Colfontaine,À rénover,,A l’acte,2,15 m²,10 m²,,90 m²,Non,,,Semi-équipée,Kitchenette,1,1,1,,Gaz,,,,Non,,Non,2,1,Oui,,Oui,249 m²,Oui,Oui,,,507 kWh/m²/an,56160 kWh/an,26/03/2035,92,,,,,Pas de risque d’inondation,Information non communiquée,,32 m²,Oui,,,,,,,Est,4 m,,,,10 m²,,5 m²,,,,,,4 m,,,,Ouest,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1060/saint-gilles/vbc91836,VBC91836,Appartement à vendre,465000,,1060 Saint-Gilles,Normal,1929,A l’acte,1,25 m²,,,96 m²,Non,,,,,1,1,1,,Gaz,,Double vitrage,Oui,Oui,,Oui,,,,,Oui,,,Oui,,Non,274 kWh/m²/an,,05/06/2028,54,"oui, attestation conforme",,,Non,Pas de risque d’inondation,Information non communiquée,Non,31 m²,,,,,,,,Ouest,6 m,,,,10 m²,,15 m²,4 m²,,,5,,6 m,,,,Sud-est,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1081/koekelberg/vbc91835,VBC91835,Rez-de-chaussée à vendre,220000,Chaussee de Jette 266,1081 Koekelberg,À rénover,,,2,14 m²,9 m²,,88 m²,,,,,,1,,2,,Gaz,,Double vitrage,,Non,,Non,2,,Oui,70 m²,Oui,,Oui,Oui,,,,,,,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,,24 m²,,,,,,,,,,,,,17 m²,,,,,,3,,,,,,,,,,,,,,,,,,Oui,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1600/sint-pieters-leeuw/vbc91833,VBC91833,Maison à vendre,419000,,1600 Sint-Pieters-Leeuw,À rénover,,A l’acte,3,13 m²,13 m²,25 m²,150 m²,,Oui,1,Super équipée,,1,1,2,Oui,Gaz,,Double vitrage,,Non,,Non,2,1,Oui,70 m²,Oui,140 m²,Oui,Oui,,,306 kWh/m²/an,,,7896,"oui, attestation conforme",,,,Pas de risque d’inondation,Riveraine d’une zone inondable délimitée,,25 m²,Oui,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vwd13938,VWD13938,Villa à vendre,1550000,Avenue Kamerdelle 21,1180 Uccle,Normal,1953,A l’acte,5,25 m²,25 m²,21 m²,335 m²,,Oui,,Equipée,,3,,,,Gaz,,Double vitrage,,,Oui,,4,,Oui,800 m²,,1096 m²,,Oui,,Oui,358 kWh/m²/an,,,117,,,,,Pas de risque d’inondation,Information non communiquée,,72 m²,Oui,Oui,,,,Oui,,,,,,,,,20 m²,,Sud-ouest,,,,,14 m²,19 m²,,,2,150 m²,100 m²,,,,,,Oui,,,Oui,,,,,,,,,,,,,,,,,,9 m²,,,,585 m²,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1200/woluwe-saint-lambert/vbc91832,VBC91832,Appartement à vendre,395000,,1200 Woluwe-Saint-Lambert,Normal,1960,A l’acte,3,15 m²,9 m²,9 m²,126 m²,,Oui,1,Equipée,Américaine,1,,1,,Mazout,,Double vitrage,Oui,Oui,,Oui,2,,,,Oui,,Oui,Oui,,Non,193 kWh/m²/an,24303 kWh/an,24/11/2033,48,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,37 m²,Oui,,,,,,,Sud,,,,,6 m²,,10 m²,,,,7,,,,,,Sud,,,,,,,,,,,,Oui,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1180/uccle/vbc91831,VBC91831,Villa à vendre,950000,,1180 Uccle,Remis à neuf,1953,A l’acte,3,28 m²,11 m²,9 m²,205 m²,Non,Oui,,Super équipée,,3,,3,,Gaz,,Double vitrage,Oui,Non,,Non,4,1,Oui,,Oui,850 m²,,Oui,,Non,203 kWh/m²/an,41638 kWh/an,15/10/2029,39,"non, pas d'attestation",,,,Pas de risque d’inondation,Information non communiquée,Non,27 m²,,,,,,,,,,,,,70 m²,,,,,,1,,,,,,Sud-ouest,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/3970/bourg-leopold/rbt72890,RBT72890,Maison à vendre,385000,Asdonckstraat,3970 Bourg-Léopold,,,,3,,,,144 m²,,,,,,1,,,,,,,,,,,3,,Oui,,Oui,450 m²,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72889,RBT72889,Appartement à vendre,259000,Vliegenstraat 4,2060 Anvers,,,,1,,,,62 m²,,,,,,1,,,,,,,,,,,2,,,,Oui,,,,,,189 kWh/m²/an,,,,,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9500/grammont/rbt72886,RBT72886,Maison à vendre,324000,Veldekensdreef 81,9500 Grammont,Normal,1980,A l’acte,3,13 m²,10 m²,50 m²,215 m²,Non,Oui,1,,,1,,2,,Gaz,,Double vitrage,,Non,,,4,2,Oui,1200 m²,Oui,1364 m²,Oui,Oui,Oui,,599 kWh/m²/an,,17/04/2035,,"oui, attestation non conforme",Oui,Oui,Non,Pas de risque d’inondation,Information non communiquée,Oui,32 m²,Oui,Oui,Oui,,,,,Nord-ouest,11 m,,,,40 m²,,9 m²,,,,,,11 m,,,,Sud-est,1,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1070/anderlecht/vbc91824,VBC91824,Appartement à vendre,220000,Avenue des Crocus 9,1070 Anderlecht,Normal,1963,,1,22 m²,,,89 m²,Non,Oui,2,,,1,,1,,Gaz,,Double vitrage,Oui,Non,,Non,3,,,,,,,,,Non,257 kWh/m²/an,22790 kWh/an,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,Oui,34 m²,Oui,,,,,,,Sud-est,,,,,,,10 m²,4 m²,,,3,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9968/oosteeklo/rbt72884,RBT72884,Maison à vendre,675000,Muikemstraat 19 a,9968 Oosteeklo,,1966,A l’acte,5,,,,265 m²,,Oui,2,,,,,,,Mazout,,Double vitrage,,Non,,Oui,4,6,Oui,,Oui,10130 m²,,,,Non,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,Sud,,,,,25 m²,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,Zone agricole,Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9060/zelzate/rbt72883,RBT72883,Maison à vendre,475000,Zonnebloemstraat 37,9060 Zelzate,,2013,,7,,,,280 m²,,Oui,3,,,,,2,Oui,Solaire,,Triple vitrage,,Non,,Non,4,4,,,Oui,336 m²,,,,Oui,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4041/milmort/vbc91823,VBC91823,Maison à vendre,135000,Rue Masuy 32,4041 Milmort,,,,3,,,,243 m²,Non,,,,,1,1,1,,Gaz,,Double vitrage,,Non,,Non,2,1,,,Oui,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2800/malines/rbt72881,RBT72881,Appartement à vendre,284900,Lakenmakersstraat 123 1,2800 Malines,,2000,,2,9 m²,13 m²,,89 m²,,Oui,1,Equipée,Américaine,1,,1,,Gaz,,Double vitrage,Oui,Non,,,,,,,Oui,,,Oui,,,123 kWh/m²/an,,,,"oui, attestation conforme",Oui,Non,Non,Information non communiquée,Information non communiquée,Oui,29 m²,Oui,,,,,,,,,,,,12 m²,,5 m²,5 m²,,,,,,,,,Sud,1,,,,,,,,,,,Oui,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2660/hoboken/rbt72879,RBT72879,Maison à vendre,249000,Heidestraat 7,2660 Hoboken,,,A l’acte,3,,,,121 m²,,,,,,1,,,,Non specifié,,Double vitrage,,Non,,Non,2,,Oui,,,100 m²,,,,Non,420 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,3599422-RES-1,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72878,RBT72878,Appartement à vendre,274000,Korte Gasthuisstraat 5 301,2000 Anvers,,,,1,,,,83 m²,,,,,,,,,Oui,Non specifié,,,,Non,,Non,,,,,Oui,,,,,Non,183 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,2701225-RES-1,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,3,,,"Zone d'habitat d'intérêt culturel, historique et/ou esthétique",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2000/anvers/rbt72877,RBT72877,Appartement à vendre,324500,Vlaamsekaai 79 401,2000 Anvers,,,A l’acte,1,,,,57 m²,,,,,,,,,,,,,,Non,,Non,,,,,Oui,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,Non,4,,,,,,,,,,,,,,,,,,,,Non,4,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72875,RBT72875,Appartement à vendre,269000,Olijftakstraat 44,2060 Anvers,,,A l’acte,2,,,,70 m²,,,,,,1,,1,,Gaz,,Double vitrage,,Non,,Non,,,,,,,,,,Non,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,,,,,,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,3,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4100/seraing/vbc91821,VBC91821,Maison à vendre,179000,Rue Renaud Strivay 69,4100 Seraing,Normal,1918,A l’acte,4,18 m²,12 m²,12 m²,140 m²,Non,,,Equipée,Américaine,1,4,,,Gaz,,Double vitrage,,Non,,Non,2,,Oui,43 m²,Oui,130 m²,Oui,Oui,,Non,197 kWh/m²/an,32892 kWh/an,17/06/2035,33,"oui, attestation non conforme",Non,Non,Non,Pas de risque d’inondation,Information non communiquée,Non,13 m²,Oui,,,Oui,,,,Nord-ouest,5 m,,,,,,13 m²,,,,2,,5 m,18 m²,,,Sud-est,,,,,,,,,,,,Oui,,,,13 m²,,,,,,,,,,,,,06/06/2025,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6531/biesme-sous-thuin/vwd13937,VWD13937,Maison à vendre,119000,,6531 Biesme-sous-Thuin,Normal,,A l’acte,2,,,,115 m²,,Oui,,Semi-équipée,,1,,,,Mazout,,Double vitrage,,,,,2,,,,,,Non,,,,596 kWh/m²/an,,,,"oui, attestation conforme",,,,Information non communiquée,Information non communiquée,,,,Oui,,,,,,,,,,20250114003674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8820/torhout/rbt72860,RBT72860,Maison à vendre,349000,Breestraat 23,8820 Torhout,,,A l’acte,4,,,,165 m²,,Oui,1,,,1,,1,Oui,Gaz,,Double vitrage,,Non,,Non,4,,Oui,,Oui,558 m²,,,,Non,238 kWh/m²/an,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,,20250605-0003618441-RES-1,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone, info non disponible",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1210/saint-josse-ten-noode/vbc91818,VBC91818,Maison à vendre,400000,,1210 Saint-Josse-ten-Noode,,,A l’acte,5,,,,150 m²,Non,,,,,,2,2,,,,,,Non,,,,,,,,,,Oui,,,397 kWh/m²/an,,24/01/2038,78,"oui, attestation non conforme",,,,Information non communiquée,Information non communiquée,Non,20 m²,Non,Non,Non,Non,Non,Non,Non,,,,,20180124-0000520253-01-2,,,,,,,2,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9700/audenarde/rbt72859,RBT72859,Maison à vendre,319000,Gelukstede 25,9700 Audenarde,,1965,,3,,,,208 m²,,Oui,1,,,,,2,Oui,Non specifié,,Double vitrage,,Non,,Non,2,,Oui,,Oui,407 m²,,,,Non,263 kWh/m²/an,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,,,,,2903877-RES-1,,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/1210/saint-josse-ten-noode/vbc91817,VBC91817,Maison de maître à vendre,895000,,1210 Saint-Josse-ten-Noode,Excellent,1850,A l’acte,6,29 m²,20 m²,19 m²,404 m²,,Oui,,Super équipée,,3,3,4,Oui,Gaz,,Double vitrage,Oui,Non,,Non,2,,Oui,110 m²,Oui,220 m²,Oui,Oui,,Non,342 kWh/m²/an,,,67,"oui, attestation non conforme",,,,Pas de risque d’inondation,Information non communiquée,,50 m²,Oui,Oui,Oui,,,,,Ouest,7 m,,,,8 m²,,20 m²,,Sud-est,Oui,3,,7 m,18 m²,24 m²,,Sud-ouest,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2440/geel/rbt72856,RBT72856,Appartement à vendre,179000,Diestseweg 170 L,2440 Geel,,1989,,2,,,,102 m²,,Oui,1,,,1,,1,,Gaz,,Double vitrage,,Non,,Non,,,,,Oui,,,,,Non,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,Oui,Non,Non,Non,Non,Non,Est,,,,,30 m²,,,,,Non,,Non,,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2450/meerhout/rbt72855,RBT72855,Maison à vendre,279000,Kiezel 188,2450 Meerhout,,1950,A l’acte,3,,,,211 m²,,Oui,2,,,2,,2,,Mazout,,Double vitrage,,Non,,Non,2,5,Oui,,,936 m²,,,,Non,,,,,,,,Non,Pas de risque d’inondation,Information non communiquée,Non,,Non,Non,Non,Non,Non,Non,Non,Ouest,,,38 m,,,,,,,Non,,Non,32 m,,,,,,,,,,,,,,,,,,Non,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1000/bruxelles/vbc91816,VBC91816,Appartement à vendre,640000,Rue du Trône 20,1000 Bruxelles,Excellent,1935,,3,18 m²,14 m²,12 m²,150 m²,Non,,,,,1,1,2,,Gaz,,Double vitrage,Oui,Oui,,Oui,2,,,,Oui,,Oui,Oui,,Non,273 kWh/m²/an,41492 kWh/an,22/03/2034,54,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,35 m²,Oui,,,,,,,,,,,,5 m²,,10 m²,10 m²,,Oui,6,,,,,,,,,,,,,,,Oui,,,Oui,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1050/ixelles/vbc91815,VBC91815,Appartement à vendre,640000,Rue du Trône 20,1050 Ixelles,Excellent,1935,,3,18 m²,14 m²,12 m²,150 m²,Non,,,,,1,1,2,,Gaz,,Double vitrage,Oui,Oui,,Oui,2,,,,Oui,,Oui,Oui,,Non,273 kWh/m²/an,41492 kWh/an,22/03/2034,54,"oui, attestation conforme",,,,Pas de risque d’inondation,Information non communiquée,Non,35 m²,Oui,,,,,,,,,,,,5 m²,,10 m²,10 m²,,Oui,6,,,,,,,,,,,,,,,Oui,,,Oui,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
